model,ds,mech,str,seed,clean,full,infl,note
TabR,ds_1,M11,S3,42,0.85595,0.999,0.14305,TabR(retrieval-kNN-weighted)
TabR,ds_1,M11,S3,2026,0.85595,0.999,0.14305,TabR(retrieval-kNN-weighted)
TabR,ds_1,M11,S5,13,0.85595,1.0,0.14405,TabR(retrieval-kNN-weighted)
TabR,ds_1,M11,S5,42,0.85595,1.0,0.14405,TabR(retrieval-kNN-weighted)
TabR,ds_1,M11,S5,2026,0.85595,1.0,0.14405,TabR(retrieval-kNN-weighted)
TabR,ds_2,M01,S1,13,0.7684073629451781,1.0,0.23159263705482191,TabR(retrieval-kNN-weighted)
TabR,ds_2,M01,S1,42,0.7684073629451781,1.0,0.23159263705482191,TabR(retrieval-kNN-weighted)
TabR,ds_2,M01,S1,2026,0.7684073629451781,1.0,0.23159263705482191,TabR(retrieval-kNN-weighted)
TabR,ds_2,M01,S3,13,0.7684073629451781,1.0,0.23159263705482191,TabR(retrieval-kNN-weighted)
TabR,ds_2,M01,S3,42,0.7684073629451781,1.0,0.23159263705482191,TabR(retrieval-kNN-weighted)
TabR,ds_2,M01,S3,2026,0.7684073629451781,1.0,0.23159263705482191,TabR(retrieval-kNN-weighted)
TabR,ds_2,M01,S5,13,0.7684073629451781,1.0,0.23159263705482191,TabR(retrieval-kNN-weighted)
TabR,ds_2,M01,S5,42,0.7684073629451781,1.0,0.23159263705482191,TabR(retrieval-kNN-weighted)
TabR,ds_2,M01,S5,2026,0.7684073629451781,1.0,0.23159263705482191,TabR(retrieval-kNN-weighted)
TabR,ds_2,M03,S1,13,0.7643915717310212,0.9945559028127836,0.23016433108176237,TabR(retrieval-kNN-weighted)
TabR,ds_2,M03,S1,42,0.7643915717310212,0.9945559028127836,0.23016433108176237,TabR(retrieval-kNN-weighted)
TabR,ds_2,M03,S1,2026,0.7643915717310212,0.9945559028127836,0.23016433108176237,TabR(retrieval-kNN-weighted)
TabR,ds_2,M03,S3,13,0.7643915717310212,1.0,0.23560842826897876,TabR(retrieval-kNN-weighted)
TabR,ds_2,M03,S3,42,0.7643915717310212,1.0,0.23560842826897876,TabR(retrieval-kNN-weighted)
TabR,ds_2,M03,S3,2026,0.7643915717310212,1.0,0.23560842826897876,TabR(retrieval-kNN-weighted)
TabR,ds_2,M03,S5,13,0.7643915717310212,1.0,0.23560842826897876,TabR(retrieval-kNN-weighted)
TabR,ds_2,M03,S5,42,0.7643915717310212,1.0,0.23560842826897876,TabR(retrieval-kNN-weighted)
TabR,ds_2,M03,S5,2026,0.7643915717310212,1.0,0.23560842826897876,TabR(retrieval-kNN-weighted)
TabR,ds_2,M04,S1,13,0.7643915717310212,0.77759854824075,0.013206976509728796,TabR(retrieval-kNN-weighted)
TabR,ds_2,M04,S1,42,0.7643915717310212,0.77759854824075,0.013206976509728796,TabR(retrieval-kNN-weighted)
TabR,ds_2,M04,S1,2026,0.7643915717310212,0.77759854824075,0.013206976509728796,TabR(retrieval-kNN-weighted)
TabR,ds_2,M04,S3,13,0.7643915717310212,0.7791107974594215,0.014719225728400231,TabR(retrieval-kNN-weighted)
TabR,ds_2,M04,S3,42,0.7643915717310212,0.7791107974594215,0.014719225728400231,TabR(retrieval-kNN-weighted)
TabR,ds_2,M04,S3,2026,0.7643915717310212,0.7791107974594215,0.014719225728400231,TabR(retrieval-kNN-weighted)
TabR,ds_2,M04,S5,13,0.7643915717310212,0.7678193366266761,0.0034277648956548834,TabR(retrieval-kNN-weighted)
TabR,ds_2,M04,S5,42,0.7643915717310212,0.7678193366266761,0.0034277648956548834,TabR(retrieval-kNN-weighted)
TabR,ds_2,M04,S5,2026,0.7643915717310212,0.7678193366266761,0.0034277648956548834,TabR(retrieval-kNN-weighted)
TabR,ds_2,M06,S1,13,0.8470175438596491,0.998796992481203,0.1517794486215539,TabR(retrieval-kNN-weighted)
TabR,ds_2,M06,S1,42,0.8470175438596491,0.998796992481203,0.1517794486215539,TabR(retrieval-kNN-weighted)
TabR,ds_2,M06,S1,2026,0.8470175438596491,0.998796992481203,0.1517794486215539,TabR(retrieval-kNN-weighted)
TabR,ds_2,M06,S3,13,0.8470175438596491,1.0,0.1529824561403509,TabR(retrieval-kNN-weighted)
TabR,ds_2,M06,S3,42,0.8470175438596491,1.0,0.1529824561403509,TabR(retrieval-kNN-weighted)
TabR,ds_2,M06,S3,2026,0.8470175438596491,1.0,0.1529824561403509,TabR(retrieval-kNN-weighted)
TabR,ds_2,M06,S5,13,0.8470175438596491,1.0,0.1529824561403509,TabR(retrieval-kNN-weighted)
TabR,ds_2,M06,S5,42,0.8470175438596491,1.0,0.1529824561403509,TabR(retrieval-kNN-weighted)
TabR,ds_2,M06,S5,2026,0.8470175438596491,1.0,0.1529824561403509,TabR(retrieval-kNN-weighted)
TabR,ds_2,M07,S1,13,0.7872254276748659,0.9462496204069237,0.1590241927320578,TabR(retrieval-kNN-weighted)
TabR,ds_2,M07,S1,42,0.7872254276748659,0.9462496204069237,0.1590241927320578,TabR(retrieval-kNN-weighted)
TabR,ds_2,M07,S1,2026,0.7872254276748659,0.9462496204069237,0.1590241927320578,TabR(retrieval-kNN-weighted)
TabR,ds_2,M07,S3,13,0.7872254276748659,0.9462496204069237,0.1590241927320578,TabR(retrieval-kNN-weighted)
TabR,ds_2,M07,S3,42,0.7872254276748659,0.9462496204069237,0.1590241927320578,TabR(retrieval-kNN-weighted)
TabR,ds_2,M07,S3,2026,0.7872254276748659,0.9462496204069237,0.1590241927320578,TabR(retrieval-kNN-weighted)
TabR,ds_2,M07,S5,13,0.7872254276748659,0.9462496204069237,0.1590241927320578,TabR(retrieval-kNN-weighted)
TabR,ds_2,M07,S5,42,0.7872254276748659,0.9462496204069237,0.1590241927320578,TabR(retrieval-kNN-weighted)
TabR,ds_2,M07,S5,2026,0.7872254276748659,0.9462496204069237,0.1590241927320578,TabR(retrieval-kNN-weighted)
TabR,ds_2,M08,S1,13,0.8501010101010101,0.8386868686868687,-0.011414141414141432,TabR(retrieval-kNN-weighted)
TabR,ds_2,M08,S1,42,0.8501010101010101,0.8386868686868687,-0.011414141414141432,TabR(retrieval-kNN-weighted)
TabR,ds_2,M08,S1,2026,0.8501010101010101,0.8386868686868687,-0.011414141414141432,TabR(retrieval-kNN-weighted)
TabR,ds_2,M08,S3,13,0.8501010101010101,0.8241414141414142,-0.02595959595959596,TabR(retrieval-kNN-weighted)
TabR,ds_2,M08,S3,42,0.8501010101010101,0.8241414141414142,-0.02595959595959596,TabR(retrieval-kNN-weighted)
TabR,ds_2,M08,S3,2026,0.8501010101010101,0.8241414141414142,-0.02595959595959596,TabR(retrieval-kNN-weighted)
TabR,ds_2,M08,S5,13,0.8501010101010101,0.8331313131313132,-0.016969696969696968,TabR(retrieval-kNN-weighted)
TabR,ds_2,M08,S5,42,0.8501010101010101,0.8331313131313132,-0.016969696969696968,TabR(retrieval-kNN-weighted)
TabR,ds_2,M08,S5,2026,0.8501010101010101,0.8331313131313132,-0.016969696969696968,TabR(retrieval-kNN-weighted)
TabR,ds_2,M11,S1,13,0.8358705514668818,0.88380885169876,0.04793830023187817,TabR(retrieval-kNN-weighted)
TabR,ds_2,M11,S1,42,0.8358705514668818,0.88380885169876,0.04793830023187817,TabR(retrieval-kNN-weighted)
TabR,ds_2,M11,S1,2026,0.8358705514668818,0.88380885169876,0.04793830023187817,TabR(retrieval-kNN-weighted)
TabR,ds_2,M11,S3,13,0.8358705514668818,0.9968746849480794,0.16100413348119758,TabR(retrieval-kNN-weighted)
TabR,ds_2,M11,S3,42,0.8358705514668818,0.9968746849480794,0.16100413348119758,TabR(retrieval-kNN-weighted)
TabR,ds_2,M11,S3,2026,0.8358705514668818,0.9968746849480794,0.16100413348119758,TabR(retrieval-kNN-weighted)
TabR,ds_2,M11,S5,13,0.8358705514668818,1.0,0.16412944853311817,TabR(retrieval-kNN-weighted)
TabR,ds_2,M11,S5,42,0.8358705514668818,1.0,0.16412944853311817,TabR(retrieval-kNN-weighted)
TabR,ds_2,M11,S5,2026,0.8358705514668818,1.0,0.16412944853311817,TabR(retrieval-kNN-weighted)
TabR,ds_3,M01,S1,13,0.8625801282051282,1.0,0.1374198717948718,TabR(retrieval-kNN-weighted)
TabR,ds_3,M01,S1,42,0.8625801282051282,1.0,0.1374198717948718,TabR(retrieval-kNN-weighted)
TabR,ds_3,M01,S1,2026,0.8625801282051282,1.0,0.1374198717948718,TabR(retrieval-kNN-weighted)
TabR,ds_3,M01,S3,13,0.8625801282051282,1.0,0.1374198717948718,TabR(retrieval-kNN-weighted)
TabR,ds_3,M01,S3,42,0.8625801282051282,1.0,0.1374198717948718,TabR(retrieval-kNN-weighted)
TabR,ds_3,M01,S3,2026,0.8625801282051282,1.0,0.1374198717948718,TabR(retrieval-kNN-weighted)
TabR,ds_3,M01,S5,13,0.8625801282051282,1.0,0.1374198717948718,TabR(retrieval-kNN-weighted)
TabR,ds_3,M01,S5,42,0.8625801282051282,1.0,0.1374198717948718,TabR(retrieval-kNN-weighted)
TabR,ds_3,M01,S5,2026,0.8625801282051282,1.0,0.1374198717948718,TabR(retrieval-kNN-weighted)
TabR,ds_3,M03,S1,13,0.862079326923077,0.9618389423076923,0.09975961538461531,TabR(retrieval-kNN-weighted)
TabR,ds_3,M03,S1,42,0.862079326923077,0.9618389423076923,0.09975961538461531,TabR(retrieval-kNN-weighted)
TabR,ds_3,M03,S1,2026,0.862079326923077,0.9618389423076923,0.09975961538461531,TabR(retrieval-kNN-weighted)
TabR,ds_3,M03,S3,13,0.862079326923077,1.0,0.13792067307692302,TabR(retrieval-kNN-weighted)
TabR,ds_3,M03,S3,42,0.862079326923077,1.0,0.13792067307692302,TabR(retrieval-kNN-weighted)
TabR,ds_3,M03,S3,2026,0.862079326923077,1.0,0.13792067307692302,TabR(retrieval-kNN-weighted)
TabR,ds_3,M03,S5,13,0.862079326923077,1.0,0.13792067307692302,TabR(retrieval-kNN-weighted)
TabR,ds_3,M03,S5,42,0.862079326923077,1.0,0.13792067307692302,TabR(retrieval-kNN-weighted)
TabR,ds_3,M03,S5,2026,0.862079326923077,1.0,0.13792067307692302,TabR(retrieval-kNN-weighted)
TabR,ds_3,M04,S1,13,0.862079326923077,0.8500600961538463,-0.012019230769230727,TabR(retrieval-kNN-weighted)
TabR,ds_3,M04,S1,42,0.862079326923077,0.8500600961538463,-0.012019230769230727,TabR(retrieval-kNN-weighted)
TabR,ds_3,M04,S1,2026,0.862079326923077,0.8500600961538463,-0.012019230769230727,TabR(retrieval-kNN-weighted)
TabR,ds_3,M04,S3,13,0.862079326923077,0.8543669871794872,-0.007712339743589758,TabR(retrieval-kNN-weighted)
TabR,ds_3,M04,S3,42,0.862079326923077,0.8543669871794872,-0.007712339743589758,TabR(retrieval-kNN-weighted)
TabR,ds_3,M04,S3,2026,0.862079326923077,0.8543669871794872,-0.007712339743589758,TabR(retrieval-kNN-weighted)
TabR,ds_3,M04,S5,13,0.862079326923077,0.8415464743589745,-0.020532852564102533,TabR(retrieval-kNN-weighted)
TabR,ds_3,M04,S5,42,0.862079326923077,0.8415464743589745,-0.020532852564102533,TabR(retrieval-kNN-weighted)
TabR,ds_3,M04,S5,2026,0.862079326923077,0.8415464743589745,-0.020532852564102533,TabR(retrieval-kNN-weighted)
TabR,ds_3,M06,S1,13,0.8629566439181053,0.9993978321959053,0.13644118827779994,TabR(retrieval-kNN-weighted)
TabR,ds_3,M06,S1,42,0.8629566439181053,0.9993978321959053,0.13644118827779994,TabR(retrieval-kNN-weighted)
TabR,ds_3,M06,S1,2026,0.8629566439181053,0.9993978321959053,0.13644118827779994,TabR(retrieval-kNN-weighted)
TabR,ds_3,M06,S3,13,0.8629566439181053,1.0,0.13704335608189466,TabR(retrieval-kNN-weighted)
TabR,ds_3,M06,S3,42,0.8629566439181053,1.0,0.13704335608189466,TabR(retrieval-kNN-weighted)
TabR,ds_3,M06,S3,2026,0.8629566439181053,1.0,0.13704335608189466,TabR(retrieval-kNN-weighted)
TabR,ds_3,M06,S5,13,0.8629566439181053,1.0,0.13704335608189466,TabR(retrieval-kNN-weighted)
TabR,ds_3,M06,S5,42,0.8629566439181053,1.0,0.13704335608189466,TabR(retrieval-kNN-weighted)
TabR,ds_3,M06,S5,2026,0.8629566439181053,1.0,0.13704335608189466,TabR(retrieval-kNN-weighted)
TabR,ds_3,M07,S1,13,0.8516626602564102,0.9488181089743589,0.09715544871794868,TabR(retrieval-kNN-weighted)
TabR,ds_3,M07,S1,42,0.8516626602564102,0.9488181089743589,0.09715544871794868,TabR(retrieval-kNN-weighted)
TabR,ds_3,M07,S1,2026,0.8516626602564102,0.9488181089743589,0.09715544871794868,TabR(retrieval-kNN-weighted)
TabR,ds_3,M07,S3,13,0.8516626602564102,0.9488181089743589,0.09715544871794868,TabR(retrieval-kNN-weighted)
TabR,ds_3,M07,S3,42,0.8516626602564102,0.9488181089743589,0.09715544871794868,TabR(retrieval-kNN-weighted)
TabR,ds_3,M07,S3,2026,0.8516626602564102,0.9488181089743589,0.09715544871794868,TabR(retrieval-kNN-weighted)
TabR,ds_3,M07,S5,13,0.8516626602564102,0.9488181089743589,0.09715544871794868,TabR(retrieval-kNN-weighted)
TabR,ds_3,M07,S5,42,0.8516626602564102,0.9488181089743589,0.09715544871794868,TabR(retrieval-kNN-weighted)
TabR,ds_3,M07,S5,2026,0.8516626602564102,0.9488181089743589,0.09715544871794868,TabR(retrieval-kNN-weighted)
TabR,ds_3,M08,S1,13,0.8331998798919027,0.8553698328495647,0.022169952957661998,TabR(retrieval-kNN-weighted)
TabR,ds_3,M08,S1,42,0.8331998798919027,0.8553698328495647,0.022169952957661998,TabR(retrieval-kNN-weighted)
TabR,ds_3,M08,S1,2026,0.8331998798919027,0.8553698328495647,0.022169952957661998,TabR(retrieval-kNN-weighted)
TabR,ds_3,M08,S3,13,0.8331998798919027,0.8568711840656591,0.023671304173756402,TabR(retrieval-kNN-weighted)
TabR,ds_3,M08,S3,42,0.8331998798919027,0.8568711840656591,0.023671304173756402,TabR(retrieval-kNN-weighted)
TabR,ds_3,M08,S3,2026,0.8331998798919027,0.8568711840656591,0.023671304173756402,TabR(retrieval-kNN-weighted)
TabR,ds_3,M08,S5,13,0.8331998798919027,0.8516664998498649,0.01846661995796217,TabR(retrieval-kNN-weighted)
TabR,ds_3,M08,S5,42,0.8331998798919027,0.8516664998498649,0.01846661995796217,TabR(retrieval-kNN-weighted)
TabR,ds_3,M08,S5,2026,0.8331998798919027,0.8516664998498649,0.01846661995796217,TabR(retrieval-kNN-weighted)
TabR,ds_3,M11,S1,13,0.8684473789515805,0.9053621448579432,0.03691476590636267,TabR(retrieval-kNN-weighted)
TabR,ds_3,M11,S1,42,0.8684473789515805,0.9053621448579432,0.03691476590636267,TabR(retrieval-kNN-weighted)
TabR,ds_3,M11,S1,2026,0.8684473789515805,0.9053621448579432,0.03691476590636267,TabR(retrieval-kNN-weighted)
TabR,ds_3,M11,S3,13,0.8684473789515805,0.999499799919968,0.13105242096838743,TabR(retrieval-kNN-weighted)
TabR,ds_3,M11,S3,42,0.8684473789515805,0.999499799919968,0.13105242096838743,TabR(retrieval-kNN-weighted)
TabR,ds_3,M11,S3,2026,0.8684473789515805,0.999499799919968,0.13105242096838743,TabR(retrieval-kNN-weighted)
TabR,ds_3,M11,S5,13,0.8684473789515805,1.0,0.13155262104841947,TabR(retrieval-kNN-weighted)
TabR,ds_3,M11,S5,42,0.8684473789515805,1.0,0.13155262104841947,TabR(retrieval-kNN-weighted)
TabR,ds_3,M11,S5,2026,0.8684473789515805,1.0,0.13155262104841947,TabR(retrieval-kNN-weighted)
TabR,ds_4,M01,S1,13,0.8073807380738075,1.0,0.1926192619261925,TabR(retrieval-kNN-weighted)
TabR,ds_4,M01,S1,42,0.8073807380738075,1.0,0.1926192619261925,TabR(retrieval-kNN-weighted)
TabR,ds_4,M01,S1,2026,0.8073807380738075,1.0,0.1926192619261925,TabR(retrieval-kNN-weighted)
TabR,ds_4,M01,S3,13,0.8073807380738075,1.0,0.1926192619261925,TabR(retrieval-kNN-weighted)
TabR,ds_4,M01,S3,42,0.8073807380738075,1.0,0.1926192619261925,TabR(retrieval-kNN-weighted)
TabR,ds_4,M01,S3,2026,0.8073807380738075,1.0,0.1926192619261925,TabR(retrieval-kNN-weighted)
TabR,ds_4,M01,S5,13,0.8073807380738075,1.0,0.1926192619261925,TabR(retrieval-kNN-weighted)
TabR,ds_4,M01,S5,42,0.8073807380738075,1.0,0.1926192619261925,TabR(retrieval-kNN-weighted)
TabR,ds_4,M01,S5,2026,0.8073807380738075,1.0,0.1926192619261925,TabR(retrieval-kNN-weighted)
TabR,ds_4,M03,S1,13,0.7633363700779431,0.9222593379896751,0.158922967911732,TabR(retrieval-kNN-weighted)
TabR,ds_4,M03,S1,42,0.7633363700779431,0.9222593379896751,0.158922967911732,TabR(retrieval-kNN-weighted)
TabR,ds_4,M03,S1,2026,0.7633363700779431,0.9222593379896751,0.158922967911732,TabR(retrieval-kNN-weighted)
TabR,ds_4,M03,S3,13,0.7633363700779431,1.0,0.23666362992205692,TabR(retrieval-kNN-weighted)
TabR,ds_4,M03,S3,42,0.7633363700779431,1.0,0.23666362992205692,TabR(retrieval-kNN-weighted)
TabR,ds_4,M03,S3,2026,0.7633363700779431,1.0,0.23666362992205692,TabR(retrieval-kNN-weighted)
TabR,ds_4,M03,S5,13,0.7633363700779431,1.0,0.23666362992205692,TabR(retrieval-kNN-weighted)
TabR,ds_4,M03,S5,42,0.7633363700779431,1.0,0.23666362992205692,TabR(retrieval-kNN-weighted)
TabR,ds_4,M03,S5,2026,0.7633363700779431,1.0,0.23666362992205692,TabR(retrieval-kNN-weighted)
TabR,ds_4,M04,S1,13,0.7633363700779431,0.7618179977730539,-0.0015183723048891595,TabR(retrieval-kNN-weighted)
TabR,ds_4,M04,S1,42,0.7633363700779431,0.7618179977730539,-0.0015183723048891595,TabR(retrieval-kNN-weighted)
TabR,ds_4,M04,S1,2026,0.7633363700779431,0.7618179977730539,-0.0015183723048891595,TabR(retrieval-kNN-weighted)
TabR,ds_4,M04,S3,13,0.7633363700779431,0.752707763943719,-0.010628606134224117,TabR(retrieval-kNN-weighted)
TabR,ds_4,M04,S3,42,0.7633363700779431,0.752707763943719,-0.010628606134224117,TabR(retrieval-kNN-weighted)
TabR,ds_4,M04,S3,2026,0.7633363700779431,0.752707763943719,-0.010628606134224117,TabR(retrieval-kNN-weighted)
TabR,ds_4,M04,S5,13,0.7633363700779431,0.7431926308330803,-0.02014373924486279,TabR(retrieval-kNN-weighted)
TabR,ds_4,M04,S5,42,0.7633363700779431,0.7431926308330803,-0.02014373924486279,TabR(retrieval-kNN-weighted)
TabR,ds_4,M04,S5,2026,0.7633363700779431,0.7431926308330803,-0.02014373924486279,TabR(retrieval-kNN-weighted)
TabR,ds_4,M06,S1,13,0.8640864086408641,0.9991999199919992,0.13511351135113514,TabR(retrieval-kNN-weighted)
TabR,ds_4,M06,S1,42,0.8640864086408641,0.9991999199919992,0.13511351135113514,TabR(retrieval-kNN-weighted)
TabR,ds_4,M06,S1,2026,0.8640864086408641,0.9991999199919992,0.13511351135113514,TabR(retrieval-kNN-weighted)
TabR,ds_4,M06,S3,13,0.8640864086408641,1.0,0.13591359135913594,TabR(retrieval-kNN-weighted)
TabR,ds_4,M06,S3,42,0.8640864086408641,1.0,0.13591359135913594,TabR(retrieval-kNN-weighted)
TabR,ds_4,M06,S3,2026,0.8640864086408641,1.0,0.13591359135913594,TabR(retrieval-kNN-weighted)
TabR,ds_4,M06,S5,13,0.8640864086408641,1.0,0.13591359135913594,TabR(retrieval-kNN-weighted)
TabR,ds_4,M06,S5,42,0.8640864086408641,1.0,0.13591359135913594,TabR(retrieval-kNN-weighted)
TabR,ds_4,M06,S5,2026,0.8640864086408641,1.0,0.13591359135913594,TabR(retrieval-kNN-weighted)
TabR,ds_4,M07,S1,13,0.8028846153846153,0.958233173076923,0.1553485576923077,TabR(retrieval-kNN-weighted)
TabR,ds_4,M07,S1,42,0.8028846153846153,0.958233173076923,0.1553485576923077,TabR(retrieval-kNN-weighted)
TabR,ds_4,M07,S1,2026,0.8028846153846153,0.958233173076923,0.1553485576923077,TabR(retrieval-kNN-weighted)
TabR,ds_4,M07,S3,13,0.8028846153846153,0.958233173076923,0.1553485576923077,TabR(retrieval-kNN-weighted)
TabR,ds_4,M07,S3,42,0.8028846153846153,0.958233173076923,0.1553485576923077,TabR(retrieval-kNN-weighted)
TabR,ds_4,M07,S3,2026,0.8028846153846153,0.958233173076923,0.1553485576923077,TabR(retrieval-kNN-weighted)
TabR,ds_4,M07,S5,13,0.8028846153846153,0.958233173076923,0.1553485576923077,TabR(retrieval-kNN-weighted)
TabR,ds_4,M07,S5,42,0.8028846153846153,0.958233173076923,0.1553485576923077,TabR(retrieval-kNN-weighted)
TabR,ds_4,M07,S5,2026,0.8028846153846153,0.958233173076923,0.1553485576923077,TabR(retrieval-kNN-weighted)
TabR,ds_4,M08,S1,13,0.8495370370370371,0.8382648953301126,-0.011272141706924477,TabR(retrieval-kNN-weighted)
TabR,ds_4,M08,S1,42,0.8495370370370371,0.8382648953301126,-0.011272141706924477,TabR(retrieval-kNN-weighted)
TabR,ds_4,M08,S1,2026,0.8495370370370371,0.8382648953301126,-0.011272141706924477,TabR(retrieval-kNN-weighted)
TabR,ds_4,M08,S3,13,0.8495370370370371,0.8333333333333334,-0.01620370370370372,TabR(retrieval-kNN-weighted)
TabR,ds_4,M08,S3,42,0.8495370370370371,0.8333333333333334,-0.01620370370370372,TabR(retrieval-kNN-weighted)
TabR,ds_4,M08,S3,2026,0.8495370370370371,0.8333333333333334,-0.01620370370370372,TabR(retrieval-kNN-weighted)
TabR,ds_4,M08,S5,13,0.8495370370370371,0.8363526570048309,-0.013184380032206233,TabR(retrieval-kNN-weighted)
TabR,ds_4,M08,S5,42,0.8495370370370371,0.8363526570048309,-0.013184380032206233,TabR(retrieval-kNN-weighted)
TabR,ds_4,M08,S5,2026,0.8495370370370371,0.8363526570048309,-0.013184380032206233,TabR(retrieval-kNN-weighted)
TabR,ds_4,M11,S1,13,0.8832080200501253,0.8898245614035087,0.006616541353383409,TabR(retrieval-kNN-weighted)
TabR,ds_4,M11,S1,42,0.8832080200501253,0.8898245614035087,0.006616541353383409,TabR(retrieval-kNN-weighted)
TabR,ds_4,M11,S1,2026,0.8832080200501253,0.8898245614035087,0.006616541353383409,TabR(retrieval-kNN-weighted)
TabR,ds_4,M11,S3,13,0.8832080200501253,0.9984962406015037,0.11528822055137833,TabR(retrieval-kNN-weighted)
TabR,ds_4,M11,S3,42,0.8832080200501253,0.9984962406015037,0.11528822055137833,TabR(retrieval-kNN-weighted)
TabR,ds_4,M11,S3,2026,0.8832080200501253,0.9984962406015037,0.11528822055137833,TabR(retrieval-kNN-weighted)
TabR,ds_4,M11,S5,13,0.8832080200501253,1.0,0.11679197994987467,TabR(retrieval-kNN-weighted)
TabR,ds_4,M11,S5,42,0.8832080200501253,1.0,0.11679197994987467,TabR(retrieval-kNN-weighted)
TabR,ds_4,M11,S5,2026,0.8832080200501253,1.0,0.11679197994987467,TabR(retrieval-kNN-weighted)
TabR,ds_5,M01,S1,13,0.8413848631239935,1.0,0.15861513687600648,TabR(retrieval-kNN-weighted)
TabR,ds_5,M01,S1,42,0.8413848631239935,1.0,0.15861513687600648,TabR(retrieval-kNN-weighted)
TabR,ds_5,M01,S1,2026,0.8413848631239935,1.0,0.15861513687600648,TabR(retrieval-kNN-weighted)
TabR,ds_5,M01,S3,13,0.8413848631239935,1.0,0.15861513687600648,TabR(retrieval-kNN-weighted)
TabR,ds_5,M01,S3,42,0.8413848631239935,1.0,0.15861513687600648,TabR(retrieval-kNN-weighted)
TabR,ds_5,M01,S3,2026,0.8413848631239935,1.0,0.15861513687600648,TabR(retrieval-kNN-weighted)
TabR,ds_5,M01,S5,13,0.8413848631239935,1.0,0.15861513687600648,TabR(retrieval-kNN-weighted)
TabR,ds_5,M01,S5,42,0.8413848631239935,1.0,0.15861513687600648,TabR(retrieval-kNN-weighted)
TabR,ds_5,M01,S5,2026,0.8413848631239935,1.0,0.15861513687600648,TabR(retrieval-kNN-weighted)
TabR,ds_5,M03,S1,13,0.8504607371794871,0.9995993589743589,0.1491386217948718,TabR(retrieval-kNN-weighted)
TabR,ds_5,M03,S1,42,0.8504607371794871,0.9995993589743589,0.1491386217948718,TabR(retrieval-kNN-weighted)
TabR,ds_5,M03,S1,2026,0.8504607371794871,0.9995993589743589,0.1491386217948718,TabR(retrieval-kNN-weighted)
TabR,ds_5,M03,S3,13,0.8504607371794871,1.0,0.14953926282051289,TabR(retrieval-kNN-weighted)
TabR,ds_5,M03,S3,42,0.8504607371794871,1.0,0.14953926282051289,TabR(retrieval-kNN-weighted)
TabR,ds_5,M03,S3,2026,0.8504607371794871,1.0,0.14953926282051289,TabR(retrieval-kNN-weighted)
TabR,ds_5,M03,S5,13,0.8504607371794871,1.0,0.14953926282051289,TabR(retrieval-kNN-weighted)
TabR,ds_5,M03,S5,42,0.8504607371794871,1.0,0.14953926282051289,TabR(retrieval-kNN-weighted)
TabR,ds_5,M03,S5,2026,0.8504607371794871,1.0,0.14953926282051289,TabR(retrieval-kNN-weighted)
TabR,ds_5,M04,S1,13,0.8504607371794871,0.8477564102564102,-0.002704326923076872,TabR(retrieval-kNN-weighted)
TabR,ds_5,M04,S1,42,0.8504607371794871,0.8477564102564102,-0.002704326923076872,TabR(retrieval-kNN-weighted)
TabR,ds_5,M04,S1,2026,0.8504607371794871,0.8477564102564102,-0.002704326923076872,TabR(retrieval-kNN-weighted)
TabR,ds_5,M04,S3,13,0.8504607371794871,0.8506610576923077,0.00020032051282059538,TabR(retrieval-kNN-weighted)
TabR,ds_5,M04,S3,42,0.8504607371794871,0.8506610576923077,0.00020032051282059538,TabR(retrieval-kNN-weighted)
TabR,ds_5,M04,S3,2026,0.8504607371794871,0.8506610576923077,0.00020032051282059538,TabR(retrieval-kNN-weighted)
TabR,ds_5,M04,S5,13,0.8504607371794871,0.856270032051282,0.005809294871794934,TabR(retrieval-kNN-weighted)
TabR,ds_5,M04,S5,42,0.8504607371794871,0.856270032051282,0.005809294871794934,TabR(retrieval-kNN-weighted)
TabR,ds_5,M04,S5,2026,0.8504607371794871,0.856270032051282,0.005809294871794934,TabR(retrieval-kNN-weighted)
TabR,ds_5,M06,S1,13,0.8312481233109799,0.9991992793514163,0.16795115604043642,TabR(retrieval-kNN-weighted)
TabR,ds_5,M06,S1,42,0.8312481233109799,0.9991992793514163,0.16795115604043642,TabR(retrieval-kNN-weighted)
TabR,ds_5,M06,S1,2026,0.8312481233109799,0.9991992793514163,0.16795115604043642,TabR(retrieval-kNN-weighted)
TabR,ds_5,M06,S3,13,0.8312481233109799,1.0,0.16875187668902014,TabR(retrieval-kNN-weighted)
TabR,ds_5,M06,S3,42,0.8312481233109799,1.0,0.16875187668902014,TabR(retrieval-kNN-weighted)
TabR,ds_5,M06,S3,2026,0.8312481233109799,1.0,0.16875187668902014,TabR(retrieval-kNN-weighted)
TabR,ds_5,M06,S5,13,0.8312481233109799,1.0,0.16875187668902014,TabR(retrieval-kNN-weighted)
TabR,ds_5,M06,S5,42,0.8312481233109799,1.0,0.16875187668902014,TabR(retrieval-kNN-weighted)
TabR,ds_5,M06,S5,2026,0.8312481233109799,1.0,0.16875187668902014,TabR(retrieval-kNN-weighted)
TabR,ds_5,M07,S1,13,0.7580952380952382,0.921203007518797,0.16310776942355887,TabR(retrieval-kNN-weighted)
TabR,ds_5,M07,S1,42,0.7580952380952382,0.921203007518797,0.16310776942355887,TabR(retrieval-kNN-weighted)
