metric,mean,ci_lo,ci_hi,p_gt_zero,n_keys,n_tasks,task_sd,policy,contract,budget_bp,mechanism
delta_legit_retention,0.04284958333333332,0.03813857291666665,0.047980458333333344,1.0,500,20,0.01161556209195187,P3,encoded_column,1000,M07
delta_semantic_group_recall_full,0.7257999999999999,0.6943999999999999,0.7596049999999999,1.0,500,20,0.07770632975640096,P3,encoded_column,1000,M07
delta_semantic_group_recall_any,0.7257999999999999,0.6933,0.7607025,1.0,500,20,0.07770632975640096,P3,encoded_column,1000,M07
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P3,encoded_column,1000,M07
delta_legacy_sdr,-0.029777524494550567,-0.06138156677233459,-0.004534613181377603,0.0058,500,20,0.06667322628132248,P3,encoded_column,1000,M08
delta_directional_repair,-0.004973874669465229,-0.016801539197873305,0.004145322087231181,0.1792,500,20,0.024726960794490344,P3,encoded_column,1000,M08
delta_same_side_residual,0.004973874669465229,-0.003974092619189234,0.0168271733798785,0.8228,500,20,0.024726960794490344,P3,encoded_column,1000,M08
delta_overcorrection,0.02480364982508534,0.007847899355427962,0.04569236456592934,0.9998,500,20,0.044540964314323174,P3,encoded_column,1000,M08
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P3,encoded_column,1000,M08
delta_introduced_distortion_zero_opp,,,,,0,0,,P3,encoded_column,1000,M08
delta_leak_recall,0.2821,0.16939,0.3977025,1.0,500,20,0.26683444502655873,P3,encoded_column,1000,M08
delta_deletion_precision,0.1452,0.09179958333333335,0.20138333333333333,1.0,500,20,0.12871226353236792,P3,encoded_column,1000,M08
delta_legit_retention,0.015044166666666659,0.009533083333333324,0.020587624999999988,1.0,500,20,0.013200107738130221,P3,encoded_column,1000,M08
delta_semantic_group_recall_full,0.2821,0.17120000000000002,0.4031174999999997,1.0,500,20,0.26683444502655873,P3,encoded_column,1000,M08
delta_semantic_group_recall_any,0.2821,0.17200000000000001,0.39900499999999994,1.0,500,20,0.26683444502655873,P3,encoded_column,1000,M08
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P3,encoded_column,1000,M08
delta_legacy_sdr,0.10372482067614006,0.09214497559496475,0.11507623348770864,1.0,500,20,0.027033965320515642,P3,encoded_column,1000,M09
delta_directional_repair,0.10646073571920692,0.0963798800982346,0.11733480742188009,1.0,500,20,0.025178304551560993,P3,encoded_column,1000,M09
delta_same_side_residual,-0.10646073571920692,-0.11756057974094168,-0.0959377103501364,0.0,500,20,0.025178304551560993,P3,encoded_column,1000,M09
delta_overcorrection,0.0027359150430668333,0.0003557399140211643,0.0056226033954525695,0.9976,500,20,0.006181247667812657,P3,encoded_column,1000,M09
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P3,encoded_column,1000,M09
delta_introduced_distortion_zero_opp,,,,,0,0,,P3,encoded_column,1000,M09
delta_leak_recall,0.1665875,0.143760625,0.19051249999999997,1.0,500,20,0.05425307867810481,P3,encoded_column,1000,M09
delta_deletion_precision,0.5258333333333334,0.48227999999999993,0.5647212500000001,1.0,500,20,0.09741275898995515,P3,encoded_column,1000,M09
delta_legit_retention,0.07455916666666666,0.06723329166666667,0.08088667708333333,1.0,500,20,0.016174363536742748,P3,encoded_column,1000,M09
delta_semantic_group_recall_full,0.0,0.0,0.0,0.0,500,20,0.0,P3,encoded_column,1000,M09
delta_semantic_group_recall_any,0.3308,0.30169999999999997,0.3587025,1.0,500,20,0.06578881683882627,P3,encoded_column,1000,M09
delta_partial_group_violation_rate,0.3308,0.30300000000000005,0.35810249999999993,1.0,500,20,0.06578881683882627,P3,encoded_column,1000,M09
delta_legacy_sdr,0.17653101317613273,0.15021791409131094,0.1982174771502346,1.0,500,20,0.056245725193240684,P3,encoded_column,1000,M10
delta_directional_repair,0.19211391230526564,0.17499545357897714,0.20923616644782198,1.0,500,20,0.04021410322971239,P3,encoded_column,1000,M10
delta_same_side_residual,-0.19211391230526564,-0.20924005233347578,-0.1746547893419944,0.0,500,20,0.04021410322971239,P3,encoded_column,1000,M10
delta_overcorrection,0.015582899129132893,0.0043979378986611995,0.031418693059166725,0.9996,500,20,0.03222370888144365,P3,encoded_column,1000,M10
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P3,encoded_column,1000,M10
delta_introduced_distortion_zero_opp,,,,,0,0,,P3,encoded_column,1000,M10
delta_leak_recall,0.8615999999999999,0.8328974999999998,0.8869999999999999,1.0,500,20,0.06469556236306849,P3,encoded_column,1000,M10
delta_deletion_precision,0.50495,0.41151541666666663,0.6093370833333331,1.0,500,20,0.2319605551010926,P3,encoded_column,1000,M10
delta_legit_retention,0.04811043482008185,0.04282579711269121,0.053807888106011593,1.0,500,20,0.01299720841085693,P3,encoded_column,1000,M10
delta_semantic_group_recall_full,0.8615999999999999,0.8328975000000001,0.8874025,1.0,500,20,0.06469556236306849,P3,encoded_column,1000,M10
delta_semantic_group_recall_any,0.8615999999999999,0.8316000000000001,0.8865000000000001,1.0,500,20,0.06469556236306849,P3,encoded_column,1000,M10
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P3,encoded_column,1000,M10
delta_legacy_sdr,0.09975981659657016,0.08579340450774424,0.1141783925565461,1.0,500,20,0.03366793509577583,P3,encoded_column,1000,M11
delta_directional_repair,0.10519266879181628,0.09220381329889363,0.11913333494785525,1.0,500,20,0.03145182329464055,P3,encoded_column,1000,M11
delta_same_side_residual,-0.10519266879181628,-0.1192706046247614,-0.0922621151296116,0.0,500,20,0.03145182329464055,P3,encoded_column,1000,M11
delta_overcorrection,0.005432852195246101,0.0013356018396467736,0.011717503270438457,1.0,500,20,0.01282644103545787,P3,encoded_column,1000,M11
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P3,encoded_column,1000,M11
delta_introduced_distortion_zero_opp,,,,,0,0,,P3,encoded_column,1000,M11
delta_leak_recall,0.4129541666666666,0.38039145833333327,0.4462294791666668,1.0,500,20,0.07783793270812668,P3,encoded_column,1000,M11
delta_deletion_precision,0.7114166666666667,0.6947325000000001,0.7291345833333334,1.0,500,20,0.04047233912091232,P3,encoded_column,1000,M11
delta_legit_retention,0.09232416666666667,0.08851610416666666,0.0963481875,1.0,500,20,0.009276972252911329,P3,encoded_column,1000,M11
delta_semantic_group_recall_full,0.0689,0.0409,0.0985,1.0,500,20,0.06830727787378382,P3,encoded_column,1000,M11
delta_semantic_group_recall_any,0.585,0.5700974999999999,0.5978,1.0,500,20,0.03183840778880619,P3,encoded_column,1000,M11
delta_partial_group_violation_rate,0.5160999999999999,0.49129749999999994,0.538,1.0,500,20,0.054743324514933946,P3,encoded_column,1000,M11
delta_legacy_sdr,0.06877697303913707,0.016901195708961876,0.11284517473992428,0.9942,500,20,0.11523769979129277,P3,encoded_column,2000,M01
delta_directional_repair,0.13271029682634827,0.11793561576603116,0.14753224672159104,1.0,500,20,0.035165982583945744,P3,encoded_column,2000,M01
delta_same_side_residual,-0.13271029682634833,-0.148171629258368,-0.1181969113537849,0.0,500,20,0.03516598258394575,P3,encoded_column,2000,M01
delta_overcorrection,0.06393332378721123,0.027657679049035613,0.10717713601234966,1.0,500,20,0.0922507267679722,P3,encoded_column,2000,M01
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P3,encoded_column,2000,M01
delta_introduced_distortion_zero_opp,,,,,0,0,,P3,encoded_column,2000,M01
delta_leak_recall,0.6946000000000001,0.6688,0.7206024999999999,1.0,500,20,0.06183543525060351,P3,encoded_column,2000,M01
delta_deletion_precision,0.19344166666666668,0.17525000000000002,0.21148054166666663,1.0,500,20,0.04233318673133891,P3,encoded_column,2000,M01
delta_legit_retention,0.04091750000000001,0.03668894791666667,0.045399291666666675,1.0,500,20,0.010172874470866143,P3,encoded_column,2000,M01
delta_semantic_group_recall_full,0.6946000000000001,0.6690974999999999,0.7208024999999999,1.0,500,20,0.06183543525060351,P3,encoded_column,2000,M01
delta_semantic_group_recall_any,0.6946000000000001,0.6680999999999999,0.7215999999999999,1.0,500,20,0.06183543525060351,P3,encoded_column,2000,M01
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P3,encoded_column,2000,M01
delta_legacy_sdr,0.08684366887885633,0.030966890215635246,0.13247009350726466,0.998,500,20,0.11770925790413056,P3,encoded_column,2000,M02
delta_directional_repair,0.15325161316358554,0.13718030854341742,0.1691658384787466,1.0,500,20,0.037382657392615,P3,encoded_column,2000,M02
delta_same_side_residual,-0.15325161316358554,-0.16926832395360233,-0.1369412892857224,0.0,500,20,0.037382657392615,P3,encoded_column,2000,M02
delta_overcorrection,0.0664079442847292,0.02963142379759003,0.10941607698669338,1.0,500,20,0.09515007624576347,P3,encoded_column,2000,M02
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P3,encoded_column,2000,M02
delta_introduced_distortion_zero_opp,,,,,0,0,,P3,encoded_column,2000,M02
delta_leak_recall,0.7630999999999999,0.7476975,0.777,1.0,500,20,0.03438160462866886,P3,encoded_column,2000,M02
delta_deletion_precision,0.2130016666666667,0.19305954166666667,0.23192720833333333,1.0,500,20,0.0453164538686344,P3,encoded_column,2000,M02
delta_legit_retention,0.04525125000000001,0.040326229166666665,0.050531354166666674,1.0,500,20,0.012124792539070402,P3,encoded_column,2000,M02
delta_semantic_group_recall_full,0.7630999999999999,0.7476975000000001,0.7775025000000001,1.0,500,20,0.03438160462866886,P3,encoded_column,2000,M02
delta_semantic_group_recall_any,0.7630999999999999,0.7483000000000001,0.7769999999999999,1.0,500,20,0.03438160462866886,P3,encoded_column,2000,M02
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P3,encoded_column,2000,M02
delta_legacy_sdr,-0.05703376380845761,-0.09849907214731365,-0.02278170156893595,0.0,500,20,0.09070700404181067,P3,encoded_column,2000,M03
delta_directional_repair,-0.02784120903807607,-0.053735747840950386,-0.007396295812135759,0.001,500,20,0.055140335075604924,P3,encoded_column,2000,M03
delta_same_side_residual,0.02784120903807607,0.006825971351073265,0.05432753805107528,0.9998,500,20,0.055140335075604924,P3,encoded_column,2000,M03
delta_overcorrection,0.028241092987943056,0.00965925908218344,0.051182983939802286,1.0,500,20,0.04954814180067498,P3,encoded_column,2000,M03
delta_introduced_distortion,0.0009514617824384851,-6.037635455375788e-05,0.0027273655156537253,0.9416,500,20,0.003689559414562503,P3,encoded_column,2000,M03
delta_introduced_distortion_zero_opp,0.04081381174748925,-0.004938673773949961,0.10958482133389891,0.9212,8,6,0.08376598914402486,P3,encoded_column,2000,M03
delta_leak_recall,-0.11620000000000001,-0.16250250000000002,-0.06489500000000008,0.0,500,20,0.1160887138083811,P3,encoded_column,2000,M03
delta_deletion_precision,-0.03435166666666667,-0.04925025,-0.017504375000000013,0.0,500,20,0.036822908701827965,P3,encoded_column,2000,M03
delta_legit_retention,-0.007331666666666665,-0.010822656249999993,-0.0035589895833333324,0.0004,500,20,0.008564550475874443,P3,encoded_column,2000,M03
delta_semantic_group_recall_full,-0.11620000000000001,-0.1615,-0.06469500000000009,0.0,500,20,0.1160887138083811,P3,encoded_column,2000,M03
delta_semantic_group_recall_any,-0.11620000000000001,-0.1622,-0.0637,0.0,500,20,0.1160887138083811,P3,encoded_column,2000,M03
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P3,encoded_column,2000,M03
delta_legacy_sdr,-0.056977600211430036,-0.09827995567762063,-0.021885043316291354,0.0,500,20,0.0908130793964341,P3,encoded_column,2000,M04
delta_directional_repair,-0.03730335719392023,-0.06480445950561578,-0.014020706592508352,0.0,500,20,0.06068859844047369,P3,encoded_column,2000,M04
delta_same_side_residual,0.03730335719392023,0.013616348247991416,0.0648872648773681,1.0,500,20,0.06068859844047369,P3,encoded_column,2000,M04
delta_overcorrection,0.01871867856813632,0.005933015344095337,0.03642638541748717,0.9998,500,20,0.0367485305174029,P3,encoded_column,2000,M04
delta_introduced_distortion,0.0009555644493735085,6.626797992934408e-05,0.002106889925403694,0.9864,500,20,0.0024313934765559167,P3,encoded_column,2000,M04
delta_introduced_distortion_zero_opp,0.048792643823437225,0.005954525595740165,0.10214843872224656,0.9934,11,9,0.08194373905376673,P3,encoded_column,2000,M04
delta_leak_recall,-0.09350000000000001,-0.1149,-0.07170000000000001,0.0,500,20,0.052015685893270394,P3,encoded_column,2000,M04
delta_deletion_precision,-0.0264,-0.03378687500000001,-0.019621583333333338,0.0,500,20,0.016449927566985344,P3,encoded_column,2000,M04
delta_legit_retention,-0.005597916666666666,-0.007118333333333335,-0.004185000000000004,0.0,500,20,0.0034432522313014705,P3,encoded_column,2000,M04
delta_semantic_group_recall_full,-0.09350000000000001,-0.1156,-0.07120000000000001,0.0,500,20,0.052015685893270394,P3,encoded_column,2000,M04
delta_semantic_group_recall_any,-0.09350000000000001,-0.1159,-0.07159750000000004,0.0,500,20,0.052015685893270394,P3,encoded_column,2000,M04
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P3,encoded_column,2000,M04
delta_legacy_sdr,-0.05626716131348227,-0.09749011245398617,-0.020501295654242413,0.0,500,20,0.09004969964059636,P3,encoded_column,2000,M05
delta_directional_repair,-0.03424455684758438,-0.06074071254554063,-0.010407345539987357,0.0002,500,20,0.0602284818297782,P3,encoded_column,2000,M05
delta_same_side_residual,0.03424455684758438,0.010523726596115713,0.06200581366015093,0.9996,500,20,0.0602284818297782,P3,encoded_column,2000,M05
delta_overcorrection,0.021171433487824305,0.006045210589828714,0.04059284062370861,1.0,500,20,0.040217091156703445,P3,encoded_column,2000,M05
delta_introduced_distortion,0.0008511709780735958,1.4299485450730809e-05,0.0023421096037756005,0.9806,500,20,0.0031666910260459784,P3,encoded_column,2000,M05
delta_introduced_distortion_zero_opp,0.035837455351315495,0.0026386113400990864,0.08643981666783998,0.9876,11,7,0.06470501166489395,P3,encoded_column,2000,M05
delta_leak_recall,-0.09880000000000001,-0.1394,-0.054597500000000035,0.0,500,20,0.10198740892358904,P3,encoded_column,2000,M05
delta_deletion_precision,-0.029386666666666665,-0.04220583333333333,-0.015829666666666676,0.0,500,20,0.030454827827648214,P3,encoded_column,2000,M05
delta_legit_retention,-0.006545416666666667,-0.009527552083333331,-0.003567687500000002,0.0,500,20,0.006970759455780326,P3,encoded_column,2000,M05
delta_semantic_group_recall_full,-0.09880000000000001,-0.1390075,-0.050400000000000014,0.0002,500,20,0.10198740892358904,P3,encoded_column,2000,M05
delta_semantic_group_recall_any,-0.09880000000000001,-0.1383,-0.05189500000000007,0.0,500,20,0.10198740892358904,P3,encoded_column,2000,M05
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P3,encoded_column,2000,M05
delta_legacy_sdr,0.11009503710718785,0.07773083846976742,0.1409042059072594,1.0,500,20,0.07296568302968794,P3,encoded_column,2000,M06
delta_directional_repair,0.1404198783566903,0.1194894599205566,0.16189587243496933,1.0,500,20,0.05016963076655619,P3,encoded_column,2000,M06
delta_same_side_residual,-0.1404198783566903,-0.16201009606807348,-0.11949041489922468,0.0,500,20,0.05016963076655619,P3,encoded_column,2000,M06
delta_overcorrection,0.030324841249502455,0.01346125513750043,0.05205872245967326,1.0,500,20,0.045284168263897695,P3,encoded_column,2000,M06
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P3,encoded_column,2000,M06
delta_introduced_distortion_zero_opp,,,,,0,0,,P3,encoded_column,2000,M06
delta_leak_recall,0.6788791666666667,0.6465988541666665,0.7085386458333334,1.0,500,20,0.07361259364886862,P3,encoded_column,2000,M06
delta_deletion_precision,0.5478683333333334,0.5377014166666667,0.557514,1.0,500,20,0.02356698919107326,P3,encoded_column,2000,M06
delta_legit_retention,0.14268708333333333,0.13677921875000001,0.14867396874999994,1.0,500,20,0.013764152067134137,P3,encoded_column,2000,M06
delta_semantic_group_recall_full,0.5554000000000001,0.4936975000000001,0.6187000000000001,1.0,500,20,0.15014953949488596,P3,encoded_column,2000,M06
delta_semantic_group_recall_any,0.43019999999999997,0.4192,0.4413,1.0,500,20,0.025603453714396866,P3,encoded_column,2000,M06
delta_partial_group_violation_rate,-0.1252,-0.1844025,-0.0692,0.0,500,20,0.1350592852280649,P3,encoded_column,2000,M06
delta_legacy_sdr,0.02300314202491263,-0.02625612337288706,0.0652345724891828,0.8346,500,20,0.10757049951217766,P3,encoded_column,2000,M07
delta_directional_repair,0.08765586057522158,0.07819719738205744,0.09746599962610662,1.0,500,20,0.02273726143116367,P3,encoded_column,2000,M07
delta_same_side_residual,-0.08765586057522158,-0.09720251863101517,-0.07789128748256126,0.0,500,20,0.022737261431163672,P3,encoded_column,2000,M07
delta_overcorrection,0.06465271855030896,0.028697892091084632,0.10905679142610365,1.0,500,20,0.09421392233718905,P3,encoded_column,2000,M07
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P3,encoded_column,2000,M07
delta_introduced_distortion_zero_opp,,,,,0,0,,P3,encoded_column,2000,M07
delta_leak_recall,0.6512999999999999,0.6201,0.6873025,1.0,500,20,0.07860701723061837,P3,encoded_column,2000,M07
delta_deletion_precision,0.18081166666666665,0.1643415,0.19760575,1.0,500,20,0.03870102719370576,P3,encoded_column,2000,M07
delta_legit_retention,0.03829541666666668,0.0343381875,0.042527541666666675,1.0,500,20,0.009598227356366543,P3,encoded_column,2000,M07
delta_semantic_group_recall_full,0.6512999999999999,0.6200974999999999,0.6853,1.0,500,20,0.07860701723061837,P3,encoded_column,2000,M07
delta_semantic_group_recall_any,0.6512999999999999,0.6203975,0.6868025,1.0,500,20,0.07860701723061837,P3,encoded_column,2000,M07
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P3,encoded_column,2000,M07
