metric,mean,ci_lo,ci_hi,p_gt_zero,n_keys,n_tasks,task_sd,policy,contract,budget_bp,archetype
delta_semantic_group_recall_full,0.5420909090909091,0.4976363636363636,0.5865454545454545,1.0,1100,4,0.05503327318109287,P3,semantic_group,500,drifting
delta_semantic_group_recall_any,0.5420909090909091,0.4976363636363636,0.5865454545454546,1.0,1100,4,0.05503327318109287,P3,semantic_group,500,drifting
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P3,semantic_group,500,drifting
delta_legacy_sdr,0.12823390693814402,0.12324711250405118,0.13765983442286092,1.0,1100,4,0.009466289236086155,P3,semantic_group,500,interaction
delta_directional_repair,0.13106190734079515,0.12484519416512116,0.13786344010696466,1.0,1100,4,0.008129184752051525,P3,semantic_group,500,interaction
delta_same_side_residual,-0.13106190734079515,-0.13786344010696466,-0.12484519416512116,0.0,1100,4,0.008129184752051525,P3,semantic_group,500,interaction
delta_overcorrection,0.002698380518689984,-0.0007251871225507204,0.006778081063373718,0.9336,1100,4,0.004718482538886227,P3,semantic_group,500,interaction
delta_introduced_distortion,0.00012961988396114517,-9.782588247098253e-06,0.00035673792773717575,0.9372,1100,4,0.0002333195468734773,P3,semantic_group,500,interaction
delta_introduced_distortion_zero_opp,0.018459755933094468,-0.005380423535904039,0.04360130227898815,0.961,5,3,0.024516780636179146,P3,semantic_group,500,interaction
delta_leak_recall,0.5377272727272727,0.4912727272727272,0.5998636363636364,1.0,1100,4,0.06713441965959269,P3,semantic_group,500,interaction
delta_deletion_precision,0.5377272727272727,0.4912727272727272,0.5998636363636364,1.0,1100,4,0.06713441965959269,P3,semantic_group,500,interaction
delta_legit_retention,0.031521125883920004,0.02345635281385278,0.04052504113533528,1.0,1100,4,0.009601779597947249,P3,semantic_group,500,interaction
delta_semantic_group_recall_full,0.5377272727272727,0.4912727272727272,0.5998636363636364,1.0,1100,4,0.06713441965959269,P3,semantic_group,500,interaction
delta_semantic_group_recall_any,0.5377272727272727,0.4912727272727272,0.5998636363636364,1.0,1100,4,0.06713441965959269,P3,semantic_group,500,interaction
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P3,semantic_group,500,interaction
delta_legacy_sdr,0.112429717642914,0.06081982760098241,0.1502874832788771,1.0,1100,4,0.05342760443915749,P3,semantic_group,500,linear
delta_directional_repair,0.12055255930352682,0.0832508995768852,0.15396221925307002,1.0,1100,4,0.041080257401735626,P3,semantic_group,500,linear
delta_same_side_residual,-0.12055255930352682,-0.15396221925307002,-0.0832508995768852,0.0,1100,4,0.041080257401735626,P3,semantic_group,500,linear
delta_overcorrection,0.008056374732766007,-0.0016336771990264642,0.022511266490334407,0.8848,1100,4,0.015304763600294037,P3,semantic_group,500,linear
delta_introduced_distortion,6.646692784680503e-05,-0.0001311188811188812,0.00034671284647747833,0.6618,1100,4,0.00028151097370566504,P3,semantic_group,500,linear
delta_introduced_distortion_zero_opp,0.004015144133820365,-0.016025641025641035,0.03252419842710219,0.704,9,3,0.025358537306278087,P3,semantic_group,500,linear
delta_leak_recall,0.5299090909090909,0.4816818181818182,0.5936818181818182,1.0,1100,4,0.06518843210601688,P3,semantic_group,500,linear
delta_deletion_precision,0.5299090909090909,0.4816818181818182,0.5936818181818182,1.0,1100,4,0.06518843210601688,P3,semantic_group,500,linear
delta_legit_retention,0.031109929947503483,0.022617693850267347,0.03915014985014988,1.0,1100,4,0.009209573080832213,P3,semantic_group,500,linear
delta_semantic_group_recall_full,0.5299090909090909,0.48168181818181816,0.5936818181818182,1.0,1100,4,0.06518843210601688,P3,semantic_group,500,linear
delta_semantic_group_recall_any,0.5299090909090909,0.4816818181818182,0.5936818181818182,1.0,1100,4,0.06518843210601688,P3,semantic_group,500,linear
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P3,semantic_group,500,linear
delta_legacy_sdr,0.11996844366755452,0.08066651691768874,0.1592703704174203,1.0,1100,4,0.04628683198533854,P3,semantic_group,500,nonlinear
delta_directional_repair,0.12591940483733635,0.09006624579124577,0.16177256388342692,1.0,1100,4,0.04143775363418918,P3,semantic_group,500,nonlinear
delta_same_side_residual,-0.12591940483733635,-0.16177256388342692,-0.09006624579124577,0.0,1100,4,0.04143775363418918,P3,semantic_group,500,nonlinear
delta_overcorrection,0.005693236912034003,-0.00039975315200917183,0.01395586978267147,0.938,1100,4,0.008974823345593554,P3,semantic_group,500,nonlinear
delta_introduced_distortion,0.0002577242577477987,-4.912405303030348e-05,0.0008243108829281741,0.683,1100,4,0.0005625986898687144,P3,semantic_group,500,nonlinear
delta_introduced_distortion_zero_opp,0.030437415728189907,-0.009006076388888971,0.10087218915343917,0.7044,7,3,0.06114452508188453,P3,semantic_group,500,nonlinear
delta_leak_recall,0.5453636363636364,0.4793636363636363,0.6113636363636363,1.0,1100,4,0.08006643247213796,P3,semantic_group,500,nonlinear
delta_deletion_precision,0.5453636363636364,0.4793636363636363,0.6113636363636363,1.0,1100,4,0.08006643247213796,P3,semantic_group,500,nonlinear
delta_legit_retention,0.031385987688781807,0.026231103896103863,0.038119009666803816,1.0,1100,4,0.007233504559191827,P3,semantic_group,500,nonlinear
delta_semantic_group_recall_full,0.5453636363636364,0.4793636363636363,0.6113636363636363,1.0,1100,4,0.08006643247213796,P3,semantic_group,500,nonlinear
delta_semantic_group_recall_any,0.5453636363636364,0.4793636363636363,0.6113636363636363,1.0,1100,4,0.08006643247213796,P3,semantic_group,500,nonlinear
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P3,semantic_group,500,nonlinear
delta_legacy_sdr,0.09541106594200685,0.04783381312806664,0.13514279038147578,1.0,1100,4,0.05208882281708782,P3,semantic_group,500,sparse
delta_directional_repair,0.10188637791248059,0.06743063539449143,0.13471018702512436,1.0,1100,4,0.04134013919256449,P3,semantic_group,500,sparse
delta_same_side_residual,-0.10188637791248059,-0.13471018702512436,-0.06743063539449143,0.0,1100,4,0.04134013919256449,P3,semantic_group,500,sparse
delta_overcorrection,0.006308879217739977,-0.0007083817427645065,0.018731107081308443,0.8784,1100,4,0.012535289228742131,P3,semantic_group,500,sparse
delta_introduced_distortion,0.00016643275273374835,0.0,0.0003806658130601795,0.93,1100,4,0.00023932674780443287,P3,semantic_group,500,sparse
delta_introduced_distortion_zero_opp,0.08066337319896391,0.021749281609195342,0.13957746478873248,1.0,3,2,0.08331710734114141,P3,semantic_group,500,sparse
delta_leak_recall,0.5379090909090909,0.4554090909090909,0.6082272727272727,1.0,1100,4,0.08684852714160826,P3,semantic_group,500,sparse
delta_deletion_precision,0.5379090909090909,0.4554090909090909,0.6082272727272727,1.0,1100,4,0.08684852714160826,P3,semantic_group,500,sparse
delta_legit_retention,0.0312695277516601,0.026099728163992836,0.041022162004662015,1.0,1100,4,0.009818140860258413,P3,semantic_group,500,sparse
delta_semantic_group_recall_full,0.5379090909090909,0.4554090909090909,0.6082272727272727,1.0,1100,4,0.08684852714160826,P3,semantic_group,500,sparse
delta_semantic_group_recall_any,0.5379090909090909,0.4554090909090909,0.6082272727272727,1.0,1100,4,0.08684852714160826,P3,semantic_group,500,sparse
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P3,semantic_group,500,sparse
delta_legacy_sdr,0.09038128607141158,0.02535208147940439,0.12920091066473566,0.9972,1100,4,0.06483996763426031,P3,semantic_group,1000,drifting
delta_directional_repair,0.10442107370067367,0.06536380941705035,0.12957752678334414,1.0,1100,4,0.03949609637828222,P3,semantic_group,1000,drifting
delta_same_side_residual,-0.10442107370067367,-0.12957752678334414,-0.06536380941705035,0.0,1100,4,0.03949609637828222,P3,semantic_group,1000,drifting
delta_overcorrection,0.013636568997608277,0.0004927986202261775,0.03841989793596529,1.0,1100,4,0.024900311625712615,P3,semantic_group,1000,drifting
delta_introduced_distortion,0.0004032186316537991,1.13682221733066e-05,0.001154533562731074,0.9962,1100,4,0.0007483840507056335,P3,semantic_group,1000,drifting
delta_introduced_distortion_zero_opp,0.07515531047161472,0.0041683481302124195,0.20973786714390996,1.0,6,3,0.11661049052553275,P3,semantic_group,1000,drifting
delta_leak_recall,0.5525,0.5313636363636364,0.5660454545454545,1.0,1100,4,0.02107699384213714,P3,semantic_group,1000,drifting
delta_deletion_precision,0.3810863636363636,0.28983311688311686,0.5097032467532467,1.0,1100,4,0.1300415164472007,P3,semantic_group,1000,drifting
delta_legit_retention,0.03265128474466709,0.02455995670995667,0.04159623709623712,1.0,1100,4,0.010639754891111786,P3,semantic_group,1000,drifting
delta_semantic_group_recall_full,0.5525,0.5313636363636364,0.5660454545454545,1.0,1100,4,0.02107699384213714,P3,semantic_group,1000,drifting
delta_semantic_group_recall_any,0.5525,0.5313636363636364,0.5660454545454545,1.0,1100,4,0.02107699384213714,P3,semantic_group,1000,drifting
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P3,semantic_group,1000,drifting
delta_legacy_sdr,0.1142611911673401,0.09199908780695956,0.1309555810547626,1.0,1100,4,0.0236613780127844,P3,semantic_group,1000,interaction
delta_directional_repair,0.12467133199398764,0.1173575902354668,0.13152866861609375,1.0,1100,4,0.008644024390633009,P3,semantic_group,1000,interaction
delta_same_side_residual,-0.12467133199398764,-0.13152866861609375,-0.1173575902354668,0.0,1100,4,0.008644024390633009,P3,semantic_group,1000,interaction
delta_overcorrection,0.01026942224814515,-0.001481733191964969,0.030374933590076366,0.8122,1100,4,0.020553598705936153,P3,semantic_group,1000,interaction
delta_introduced_distortion,0.00014071857850238853,-1.494980152633495e-05,0.0004027546458049835,0.8702,1100,4,0.00026656631735278206,P3,semantic_group,1000,interaction
delta_introduced_distortion_zero_opp,0.018779766903803067,-0.008222390839484223,0.0492255678206091,0.8602,5,3,0.028878382871671323,P3,semantic_group,1000,interaction
delta_leak_recall,0.524,0.4517272727272727,0.6020909090909091,1.0,1100,4,0.08860846491784187,P3,semantic_group,1000,interaction
delta_deletion_precision,0.3650457431457432,0.26473600288600285,0.4725816378066378,1.0,1100,4,0.13032027030960425,P3,semantic_group,1000,interaction
delta_legit_retention,0.030677542824822226,0.023407943722943688,0.039705869498148944,1.0,1100,4,0.010063174675202943,P3,semantic_group,1000,interaction
delta_semantic_group_recall_full,0.524,0.45172727272727276,0.602090909090909,1.0,1100,4,0.08860846491784187,P3,semantic_group,1000,interaction
delta_semantic_group_recall_any,0.524,0.4517272727272727,0.6020909090909091,1.0,1100,4,0.08860846491784187,P3,semantic_group,1000,interaction
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P3,semantic_group,1000,interaction
delta_legacy_sdr,0.053235190964832556,-0.08949492324359222,0.129084216057876,0.7232,1100,4,0.1421402004682366,P3,semantic_group,1000,linear
delta_directional_repair,0.10932116091277344,0.05933143477655705,0.14893095054814748,1.0,1100,4,0.050914820743262465,P3,semantic_group,1000,linear
delta_same_side_residual,-0.10932116091277344,-0.14893095054814748,-0.05933143477655705,0.0,1100,4,0.050914820743262465,P3,semantic_group,1000,linear
delta_overcorrection,0.05596610030235569,-0.0004778256118881104,0.14878540586568612,0.9556,1100,4,0.09566883958848064,P3,semantic_group,1000,linear
delta_introduced_distortion,0.00011986964558518946,-1.9261363636363863e-05,0.00026564451882056186,0.9328,1100,4,0.0001791598903821222,P3,semantic_group,1000,linear
delta_introduced_distortion_zero_opp,0.011356554176128538,-0.005296875000000062,0.024350747558551503,0.965,9,3,0.015158756076572917,P3,semantic_group,1000,linear
delta_leak_recall,0.5354545454545455,0.4992727272727273,0.5716363636363637,1.0,1100,4,0.043225336922528626,P3,semantic_group,1000,linear
delta_deletion_precision,0.36902413419913427,0.27360808080808086,0.4728630230880232,1.0,1100,4,0.10988557302938598,P3,semantic_group,1000,linear
delta_legit_retention,0.031510570385496844,0.023890260695187137,0.03876898101898103,1.0,1100,4,0.009341094240656187,P3,semantic_group,1000,linear
delta_semantic_group_recall_full,0.5354545454545455,0.4992727272727273,0.5716363636363637,1.0,1100,4,0.043225336922528626,P3,semantic_group,1000,linear
delta_semantic_group_recall_any,0.5354545454545455,0.4992727272727273,0.5716363636363637,1.0,1100,4,0.043225336922528626,P3,semantic_group,1000,linear
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P3,semantic_group,1000,linear
delta_legacy_sdr,0.11008177014973217,0.07764857804232803,0.14251496225713634,1.0,1100,4,0.038319678842286105,P3,semantic_group,1000,nonlinear
delta_directional_repair,0.11955188331045703,0.08678240289802791,0.15232136372288618,1.0,1100,4,0.03801670826435354,P3,semantic_group,1000,nonlinear
delta_same_side_residual,-0.11955188331045703,-0.15232136372288618,-0.0867824028980279,0.0,1100,4,0.03801670826435354,P3,semantic_group,1000,nonlinear
delta_overcorrection,0.009207085418950548,-0.000673108537911325,0.01908727937581242,0.9362,1100,4,0.011439599453569534,P3,semantic_group,1000,nonlinear
delta_introduced_distortion,0.00026302774177430484,-3.0805674839423316e-05,0.0008287075554653681,0.6902,1100,4,0.0005654468575472599,P3,semantic_group,1000,nonlinear
delta_introduced_distortion_zero_opp,0.031250853187723075,-0.005647707053894275,0.10182539682539686,0.7016,7,3,0.061140583147618305,P3,semantic_group,1000,nonlinear
delta_leak_recall,0.5475000000000001,0.5090000000000001,0.5863636363636364,1.0,1100,4,0.04885428381249646,P3,semantic_group,1000,nonlinear
delta_deletion_precision,0.37154282106782105,0.30043971861471863,0.458598556998557,1.0,1100,4,0.09712171187462898,P3,semantic_group,1000,nonlinear
delta_legit_retention,0.0317225814871403,0.025473836898395698,0.03855995670995673,1.0,1100,4,0.007417938394388778,P3,semantic_group,1000,nonlinear
delta_semantic_group_recall_full,0.5475000000000001,0.5090000000000001,0.5863636363636364,1.0,1100,4,0.04885428381249646,P3,semantic_group,1000,nonlinear
delta_semantic_group_recall_any,0.5475000000000001,0.509,0.5863636363636364,1.0,1100,4,0.04885428381249646,P3,semantic_group,1000,nonlinear
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P3,semantic_group,1000,nonlinear
delta_legacy_sdr,0.05764939172188749,-0.025771094502897992,0.11227294811342894,0.9424,1100,4,0.08346645009101095,P3,semantic_group,1000,sparse
delta_directional_repair,0.08949773232904776,0.052219198112744725,0.11924789730397164,1.0,1100,4,0.039743762049689595,P3,semantic_group,1000,sparse
delta_same_side_residual,-0.08949773232904776,-0.11924789730397164,-0.052219198112744725,0.0,1100,4,0.039743762049689595,P3,semantic_group,1000,sparse
delta_overcorrection,0.03164502604052645,0.002653197598414008,0.0759501524146817,0.996,1100,4,0.046013222825603946,P3,semantic_group,1000,sparse
delta_introduced_distortion,0.0002033145666338268,0.0,0.0004903724485953152,0.9324,1100,4,0.0003096038981646738,P3,semantic_group,1000,sparse
delta_introduced_distortion_zero_opp,0.10086231361220625,0.021921396072796955,0.17980323115161556,1.0,3,2,0.11163931621040876,P3,semantic_group,1000,sparse
delta_leak_recall,0.5244545454545455,0.4564090909090909,0.5688636363636365,1.0,1100,4,0.06791414122634842,P3,semantic_group,1000,sparse
delta_deletion_precision,0.362640873015873,0.27669559884559886,0.48309704184704194,1.0,1100,4,0.13001757247246545,P3,semantic_group,1000,sparse
delta_legit_retention,0.030672366848837423,0.02469675324675321,0.04064181406828469,1.0,1100,4,0.009920290814869174,P3,semantic_group,1000,sparse
delta_semantic_group_recall_full,0.5244545454545455,0.4564090909090909,0.5688636363636365,1.0,1100,4,0.06791414122634842,P3,semantic_group,1000,sparse
delta_semantic_group_recall_any,0.5244545454545455,0.4564090909090909,0.5688636363636365,1.0,1100,4,0.06791414122634842,P3,semantic_group,1000,sparse
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P3,semantic_group,1000,sparse
delta_legacy_sdr,0.03766003002459646,-0.08006162499592308,0.10011522427338747,0.7304,1100,4,0.11846548090913536,P3,semantic_group,2000,drifting
delta_directional_repair,0.09295746594648374,0.05788170136858564,0.11180618435373701,1.0,1100,4,0.035270004521795476,P3,semantic_group,2000,drifting
delta_same_side_residual,-0.09295746594648374,-0.11180618435373701,-0.05788170136858564,0.0,1100,4,0.035270004521795476,P3,semantic_group,2000,drifting
delta_overcorrection,0.05498837818105286,0.010199451862179167,0.13696236336281015,1.0,1100,4,0.08264256192261389,P3,semantic_group,2000,drifting
