dataset_index,mechanism,strength,seed,split,univariate_auc,pearson,spearman
13,M04,S1,13,train,0.482843,-0.028643,-0.029471
13,M04,S1,13,val,0.475179,-0.041008,-0.042704
13,M04,S1,13,test,0.409859,-0.149061,-0.155499
13,M04,S1,42,train,0.501959,0.001127,0.003365
13,M04,S1,42,val,0.485174,-0.004292,-0.025508
13,M04,S1,42,test,0.501036,0.016213,0.001787
13,M04,S1,2026,train,0.512218,0.02895,0.020987
13,M04,S1,2026,val,0.509204,0.027208,0.015835
13,M04,S1,2026,test,0.530779,0.033289,0.053096
13,M04,S1,3407,train,0.469781,-0.059138,-0.05191
13,M04,S1,3407,val,0.442445,-0.099554,-0.099022
13,M04,S1,3407,test,0.501036,-0.002241,0.001787
13,M04,S1,7777,train,0.485057,-0.026779,-0.025668
13,M04,S1,7777,val,0.527403,0.050711,0.047147
13,M04,S1,7777,test,0.529246,0.061335,0.050452
13,M04,S2,13,train,0.478433,-0.035118,-0.037047
13,M04,S2,13,val,0.474346,-0.041006,-0.044137
13,M04,S2,13,test,0.414457,-0.141884,-0.147567
13,M04,S2,42,train,0.497433,-0.006217,-0.00441
13,M04,S2,42,val,0.482176,-0.00608,-0.030667
13,M04,S2,42,test,0.501947,0.018358,0.003359
13,M04,S2,2026,train,0.507631,0.021161,0.013109
13,M04,S2,2026,val,0.506538,0.024445,0.011249
13,M04,S2,2026,test,0.531897,0.035057,0.055025
13,M04,S2,3407,train,0.465343,-0.064609,-0.059533
13,M04,S2,3407,val,0.442737,-0.099251,-0.098521
13,M04,S2,3407,test,0.50232,0.000456,0.004002
13,M04,S2,7777,train,0.480931,-0.033261,-0.032757
13,M04,S2,7777,val,0.52757,0.046711,0.047433
13,M04,S2,7777,test,0.528003,0.0627,0.048308
13,M04,S3,13,train,0.474785,-0.04049,-0.043314
13,M04,S3,13,val,0.477803,-0.040274,-0.03819
13,M04,S3,13,test,0.419345,-0.133639,-0.139135
13,M04,S3,42,train,0.493125,-0.013013,-0.011809
13,M04,S3,42,val,0.482051,-0.007556,-0.030882
13,M04,S3,42,test,0.50232,0.020163,0.004002
13,M04,S3,2026,train,0.503361,0.01358,0.005773
13,M04,S3,2026,val,0.503457,0.021505,0.005947
13,M04,S3,2026,test,0.531027,0.036332,0.053524
13,M04,S3,3407,train,0.461604,-0.068723,-0.065956
13,M04,S3,3407,val,0.44686,-0.096742,-0.091427
13,M04,S3,3407,test,0.501988,0.002973,0.00343
13,M04,S3,7777,train,0.478127,-0.03874,-0.037573
13,M04,S3,7777,val,0.525612,0.042155,0.044066
13,M04,S3,7777,test,0.529453,0.063215,0.050809
13,M04,S4,13,train,0.471373,-0.044753,-0.049175
13,M04,S4,13,val,0.481509,-0.039079,-0.031813
13,M04,S4,13,test,0.424441,-0.124862,-0.130345
13,M04,S4,42,train,0.489412,-0.019027,-0.018188
13,M04,S4,42,val,0.484508,-0.008717,-0.026654
13,M04,S4,42,test,0.502693,0.021628,0.004645
13,M04,S4,2026,train,0.500162,0.006519,0.000279
13,M04,S4,2026,val,0.501374,0.018596,0.002364
13,M04,S4,2026,test,0.533181,0.03716,0.05724
13,M04,S4,3407,train,0.458914,-0.071578,-0.070577
13,M04,S4,3407,val,0.450441,-0.092703,-0.085265
13,M04,S4,3407,test,0.503107,0.005252,0.00536
13,M04,S4,7777,train,0.475379,-0.043172,-0.042293
13,M04,S4,7777,val,0.524738,0.037502,0.042561
13,M04,S4,7777,test,0.529909,0.06301,0.051595
13,M04,S5,13,train,0.46953,-0.048029,-0.05234
13,M04,S5,13,val,0.484674,-0.03765,-0.026368
13,M04,S5,13,test,0.430199,-0.115999,-0.120412
13,M04,S5,42,train,0.486394,-0.024174,-0.023371
13,M04,S5,42,val,0.484466,-0.009607,-0.026726
13,M04,S5,42,test,0.503148,0.022784,0.005431
13,M04,S5,2026,train,0.498018,0.000156,-0.003405
13,M04,S5,2026,val,0.499209,0.01586,-0.001361
13,M04,S5,2026,test,0.532187,0.037612,0.055525
13,M04,S5,3407,train,0.456857,-0.073381,-0.074109
13,M04,S5,3407,val,0.45319,-0.087847,-0.080536
13,M04,S5,3407,test,0.504971,0.007266,0.008575
13,M04,S5,7777,train,0.4729,-0.04664,-0.046551
13,M04,S5,7777,val,0.523821,0.033067,0.040985
13,M04,S5,7777,test,0.528956,0.062255,0.049951
13,M05,S1,13,train,0.479204,-0.033614,-0.035723
13,M05,S1,13,val,0.480093,-0.033829,-0.034249
13,M05,S1,13,test,0.410356,-0.149605,-0.154642
13,M05,S1,42,train,0.496881,-0.004729,-0.005358
13,M05,S1,42,val,0.488714,0.001447,-0.019418
13,M05,S1,42,test,0.501864,0.017665,0.003216
13,M05,S1,2026,train,0.509535,0.02291,0.016378
13,M05,S1,2026,val,0.514743,0.030916,0.025365
13,M05,S1,2026,test,0.531359,0.034842,0.054096
13,M05,S1,3407,train,0.465584,-0.063592,-0.059118
13,M05,S1,3407,val,0.449109,-0.091595,-0.087558
13,M05,S1,3407,test,0.501408,-0.00087,0.00243
13,M05,S1,7777,train,0.482885,-0.031663,-0.0294
13,M05,S1,7777,val,0.526862,0.053248,0.046215
13,M05,S1,7777,test,0.52937,0.063065,0.050666
13,M05,S2,13,train,0.472371,-0.042619,-0.04746
13,M05,S2,13,val,0.488672,-0.026383,-0.019489
13,M05,S2,13,test,0.413463,-0.144077,-0.149282
13,M05,S2,42,train,0.488534,-0.016751,-0.019695
13,M05,S2,42,val,0.493628,0.004266,-0.010963
13,M05,S2,42,test,0.504598,0.021424,0.007932
13,M05,S2,2026,train,0.502414,0.009498,0.004146
13,M05,S2,2026,val,0.512952,0.029932,0.022284
13,M05,S2,2026,test,0.533886,0.038477,0.058455
13,M05,S2,3407,train,0.457953,-0.070579,-0.072227
13,M05,S2,3407,val,0.464185,-0.078228,-0.06162
13,M05,S2,3407,test,0.504018,0.003208,0.006932
13,M05,S2,7777,train,0.479366,-0.040766,-0.035444
13,M05,S2,7777,val,0.525112,0.048798,0.043206
13,M05,S2,7777,test,0.530655,0.066772,0.052881
13,M05,S3,13,train,0.467719,-0.048413,-0.05545
13,M05,S3,13,val,0.495044,-0.01987,-0.008527
13,M05,S3,13,test,0.416901,-0.138129,-0.143351
13,M05,S3,42,train,0.482133,-0.026152,-0.030691
13,M05,S3,42,val,0.501624,0.006096,0.002794
13,M05,S3,42,test,0.50551,0.02501,0.009504
13,M05,S3,2026,train,0.498524,-0.00202,-0.002536
13,M05,S3,2026,val,0.515326,0.027987,0.026368
13,M05,S3,2026,test,0.535708,0.041903,0.061599
13,M05,S3,3407,train,0.454518,-0.073933,-0.078128
13,M05,S3,3407,val,0.47597,-0.063764,-0.041343
13,M05,S3,3407,test,0.507084,0.007168,0.01222
13,M05,S3,7777,train,0.475625,-0.046811,-0.041871
13,M05,S3,7777,val,0.52403,0.043504,0.041343
13,M05,S3,7777,test,0.531483,0.070154,0.05431
13,M05,S4,13,train,0.46512,-0.05191,-0.059915
13,M05,S4,13,val,0.500833,-0.014786,0.001433
13,M05,S4,13,test,0.419635,-0.131868,-0.138635
13,M05,S4,42,train,0.478094,-0.03295,-0.037629
13,M05,S4,42,val,0.507704,0.007251,0.013255
13,M05,S4,42,test,0.506669,0.028396,0.011505
13,M05,S4,2026,train,0.494179,-0.011169,-0.009999
13,M05,S4,2026,val,0.517991,0.025956,0.030953
13,M05,S4,2026,test,0.537034,0.045096,0.063886
13,M05,S4,3407,train,0.45338,-0.074939,-0.080081
13,M05,S4,3407,val,0.481676,-0.051531,-0.031527
13,M05,S4,3407,test,0.510191,0.010971,0.017579
13,M05,S4,7777,train,0.473703,-0.050579,-0.045172
13,M05,S4,7777,val,0.522572,0.038815,0.038835
13,M05,S4,7777,test,0.533306,0.073188,0.057455
13,M05,S5,13,train,0.46421,-0.053969,-0.061478
13,M05,S5,13,val,0.503165,-0.010922,0.005445
13,M05,S5,13,test,0.424441,-0.125396,-0.130345
13,M05,S5,42,train,0.475769,-0.037732,-0.041623
13,M05,S5,42,val,0.509579,0.008001,0.01648
13,M05,S5,42,test,0.508119,0.031562,0.014006
13,M05,S5,2026,train,0.49112,-0.018208,-0.015254
13,M05,S5,2026,val,0.516825,0.024153,0.028947
13,M05,S5,2026,test,0.540182,0.048039,0.069317
13,M05,S5,3407,train,0.453329,-0.074682,-0.080169
13,M05,S5,3407,val,0.483592,-0.041968,-0.028231
13,M05,S5,3407,test,0.511309,0.014587,0.019509
13,M05,S5,7777,train,0.473007,-0.052873,-0.046368
13,M05,S5,7777,val,0.522031,0.035002,0.037904
13,M05,S5,7777,test,0.534631,0.075865,0.059741
14,M04,S1,13,train,0.519751,0.028114,0.034019
14,M04,S1,13,val,0.526893,0.042383,0.046178
14,M04,S1,13,test,0.501671,-0.010741,0.002889
14,M04,S1,42,train,0.505955,0.015885,0.010258
14,M04,S1,42,val,0.519106,0.045702,0.032808
14,M04,S1,42,test,0.485457,-0.009185,-0.025144
14,M04,S1,2026,train,0.473301,-0.03991,-0.045988
14,M04,S1,2026,val,0.507714,0.021415,0.013247
14,M04,S1,2026,test,0.526419,0.021486,0.045678
14,M04,S1,3407,train,0.525487,0.039476,0.0439
14,M04,S1,3407,val,0.531002,0.056656,0.053235
14,M04,S1,3407,test,0.501493,0.000756,0.002582
14,M04,S1,7777,train,0.53147,0.056361,0.054206
14,M04,S1,7777,val,0.508472,0.035607,0.014547
14,M04,S1,7777,test,0.500853,0.015352,0.001475
14,M04,S2,13,train,0.518941,0.026273,0.032624
14,M04,S2,13,val,0.52527,0.040776,0.043393
14,M04,S2,13,test,0.502738,-0.003916,0.004734
14,M04,S2,42,train,0.508091,0.014668,0.013936
14,M04,S2,42,val,0.519106,0.043672,0.032808
14,M04,S2,42,test,0.488835,-0.002417,-0.019304
14,M04,S2,2026,train,0.47472,-0.039391,-0.043543
14,M04,S2,2026,val,0.511319,0.020339,0.019437
14,M04,S2,2026,test,0.532997,0.027288,0.057051
14,M04,S2,3407,train,0.524329,0.037391,0.041905
14,M04,S2,3407,val,0.528154,0.053524,0.048345
14,M04,S2,3407,test,0.502347,0.007367,0.004058
14,M04,S2,7777,train,0.529078,0.053955,0.050085
14,M04,S2,7777,val,0.507174,0.033843,0.012318
14,M04,S2,7777,test,0.508818,0.021447,0.015246
14,M04,S3,13,train,0.518505,0.024079,0.031873
14,M04,S3,13,val,0.526568,0.038446,0.045621
14,M04,S3,13,test,0.503805,0.002388,0.006578
14,M04,S3,42,train,0.509966,0.013265,0.017166
14,M04,S3,42,val,0.518349,0.040872,0.031508
14,M04,S3,42,test,0.492533,0.003797,-0.01291
14,M04,S3,2026,train,0.475675,-0.038156,-0.041898
14,M04,S3,2026,val,0.513374,0.018971,0.022965
14,M04,S3,2026,test,0.535557,0.032239,0.061477
14,M04,S3,3407,train,0.521542,0.0348,0.037105
14,M04,S3,3407,val,0.524009,0.049808,0.041226
14,M04,S3,3407,test,0.502738,0.013331,0.004734
14,M04,S3,7777,train,0.526355,0.050626,0.045395
14,M04,S3,7777,val,0.50602,0.031565,0.010338
14,M04,S3,7777,test,0.516143,0.026731,0.027911
14,M04,S4,13,train,0.518111,0.021779,0.031195
14,M04,S4,13,val,0.524874,0.035692,0.042712
14,M04,S4,13,test,0.504658,0.007991,0.008054
14,M04,S4,42,train,0.511694,0.011809,0.020142
14,M04,S4,42,val,0.516943,0.037678,0.029094
14,M04,S4,42,test,0.494702,0.009293,-0.00916
14,M04,S4,2026,train,0.476352,-0.036455,-0.040732
14,M04,S4,2026,val,0.514924,0.017444,0.025627
14,M04,S4,2026,test,0.535841,0.03629,0.061969
14,M04,S4,3407,train,0.518951,0.031992,0.032641
14,M04,S4,3407,val,0.52044,0.045895,0.035098
14,M04,S4,3407,test,0.501671,0.018496,0.002889
14,M04,S4,7777,train,0.523477,0.046818,0.040437
14,M04,S4,7777,val,0.505732,0.029041,0.009842
14,M04,S4,7777,test,0.521263,0.031126,0.036763
14,M04,S5,13,train,0.517844,0.019547,0.030735
14,M04,S5,13,val,0.522891,0.032791,0.039307
14,M04,S5,13,test,0.505262,0.012841,0.009099
14,M04,S5,42,train,0.512434,0.010401,0.021417
14,M04,S5,42,val,0.51442,0.034408,0.024761
14,M04,S5,42,test,0.501173,0.014032,0.002029
14,M04,S5,2026,train,0.478263,-0.034526,-0.037441
14,M04,S5,2026,val,0.516222,0.015875,0.027856
14,M04,S5,2026,test,0.535415,0.039503,0.061231
14,M04,S5,3407,train,0.516252,0.029189,0.027992
14,M04,S5,3407,val,0.518385,0.042057,0.03157
14,M04,S5,3407,test,0.503342,0.022844,0.005779
14,M04,S5,7777,train,0.520861,0.042908,0.035932
14,M04,S5,7777,val,0.503821,0.026487,0.006562
14,M04,S5,7777,test,0.525565,0.034678,0.044202
14,M05,S1,13,train,0.520185,0.029883,0.034767
14,M05,S1,13,val,0.514095,0.022171,0.024203
14,M05,S1,13,test,0.505262,-0.000863,0.009099
14,M05,S1,42,train,0.509003,0.017781,0.015506
14,M05,S1,42,val,0.507246,0.024715,0.012442
14,M05,S1,42,test,0.489333,0.000665,-0.018443
14,M05,S1,2026,train,0.475978,-0.037746,-0.041377
14,M05,S1,2026,val,0.495061,0.003024,-0.00848
14,M05,S1,2026,test,0.531326,0.030778,0.054161
14,M05,S1,3407,train,0.526104,0.04076,0.044963
14,M05,S1,3407,val,0.520187,0.03756,0.034665
14,M05,S1,3407,test,0.502062,0.01073,0.003566
14,M05,S1,7777,train,0.532768,0.057838,0.056441
14,M05,S1,7777,val,0.502487,0.015693,0.004271
14,M05,S1,7777,test,0.509245,0.024946,0.015984
14,M05,S2,13,train,0.520431,0.028891,0.035192
14,M05,S2,13,val,0.504614,0.002049,0.007923
14,M05,S2,13,test,0.509387,0.014402,0.01623
14,M05,S2,42,train,0.512836,0.017857,0.022109
14,M05,S2,42,val,0.494593,0.003398,-0.009285
14,M05,S2,42,test,0.500036,0.015756,6.1e-05
14,M05,S2,2026,train,0.478402,-0.034324,-0.037201
14,M05,S2,2026,val,0.485652,-0.015115,-0.024637
14,M05,S2,2026,test,0.541673,0.044059,0.072051
14,M05,S2,3407,train,0.524082,0.038993,0.04148
14,M05,S2,3407,val,0.507534,0.016528,0.012937
14,M05,S2,3407,test,0.50512,0.02568,0.008853
14,M05,S2,7777,train,0.531888,0.055355,0.054926
14,M05,S2,7777,val,0.493511,-0.004559,-0.011142
14,M05,S2,7777,test,0.519805,0.038822,0.034243
14,M05,S3,13,train,0.519874,0.02705,0.034232
14,M05,S3,13,val,0.494881,-0.016018,-0.00879
14,M05,S3,13,test,0.513049,0.027021,0.022562
14,M05,S3,42,train,0.515786,0.017291,0.02719
14,M05,S3,42,val,0.482949,-0.015722,-0.029279
14,M05,S3,42,test,0.508534,0.02815,0.014755
14,M05,S3,2026,train,0.481973,-0.030161,-0.031051
14,M05,S3,2026,val,0.477686,-0.031331,-0.038317
14,M05,S3,2026,test,0.546011,0.054296,0.079552
14,M05,S3,3407,train,0.521112,0.036294,0.036364
14,M05,S3,3407,val,0.496359,-0.002772,-0.006252
14,M05,S3,3407,test,0.510987,0.0377,0.018996
14,M05,S3,7777,train,0.5303,0.051238,0.05219
14,M05,S3,7777,val,0.486265,-0.022735,-0.023584
14,M05,S3,7777,test,0.528908,0.049618,0.049981
14,M05,S4,13,train,0.520686,0.024972,0.035631
14,M05,S4,13,val,0.486626,-0.031445,-0.022965
14,M05,S4,13,test,0.516996,0.036927,0.029386
14,M05,S4,42,train,0.518142,0.016426,0.031249
14,M05,S4,42,val,0.474009,-0.031928,-0.044631
14,M05,S4,42,test,0.514614,0.037842,0.025267
14,M05,S4,2026,train,0.48474,-0.026028,-0.026285
14,M05,S4,2026,val,0.473576,-0.04517,-0.045374
14,M05,S4,2026,test,0.551308,0.061764,0.088712
14,M05,S4,3407,train,0.519707,0.033366,0.033944
14,M05,S4,3407,val,0.485833,-0.01952,-0.024327
14,M05,S4,3407,test,0.516996,0.046849,0.029386
14,M05,S4,7777,train,0.530009,0.046674,0.051689
14,M05,S4,7777,val,0.478515,-0.038174,-0.036893
14,M05,S4,7777,test,0.536446,0.057573,0.063014
14,M05,S5,13,train,0.521112,0.022992,0.036364
14,M05,S5,13,val,0.478407,-0.044221,-0.037079
14,M05,S5,13,test,0.520267,0.044536,0.035042
14,M05,S5,42,train,0.519353,0.015494,0.033334
14,M05,S5,42,val,0.466547,-0.045208,-0.057444
14,M05,S5,42,test,0.520125,0.045272,0.034796
14,M05,S5,2026,train,0.487789,-0.022316,-0.021033
14,M05,S5,2026,val,0.467123,-0.056633,-0.056454
14,M05,S5,2026,test,0.553193,0.067078,0.09197
14,M05,S5,3407,train,0.519261,0.030596,0.033176
14,M05,S5,3407,val,0.478335,-0.033552,-0.037203
14,M05,S5,3407,test,0.524499,0.053657,0.042358
14,M05,S5,7777,train,0.529062,0.042348,0.050057
14,M05,S5,7777,val,0.470079,-0.050849,-0.051378
14,M05,S5,7777,test,0.541424,0.063299,0.071621
15,M04,S1,13,train,0.539543,0.066511,0.065054
15,M04,S1,13,val,0.505438,-0.006412,0.009243
15,M04,S1,13,test,0.470905,-0.059205,-0.050101
15,M04,S1,42,train,0.509992,0.011528,0.016437
15,M04,S1,42,val,0.490998,-0.014139,-0.0153
15,M04,S1,42,test,0.444205,-0.087063,-0.096078
15,M04,S1,2026,train,0.520872,0.036852,0.034337
15,M04,S1,2026,val,0.511152,0.042835,0.018956
15,M04,S1,2026,test,0.450072,-0.087171,-0.085976
15,M04,S1,3407,train,0.522228,0.040728,0.036567
15,M04,S1,3407,val,0.485776,-0.037885,-0.024177
15,M04,S1,3407,test,0.48683,-0.002001,-0.022679
15,M04,S1,7777,train,0.490285,-0.031669,-0.015982
15,M04,S1,7777,val,0.521106,0.040715,0.035875
15,M04,S1,7777,test,0.488266,-0.025935,-0.020205
15,M04,S2,13,train,0.542736,0.073297,0.070305
15,M04,S2,13,val,0.502058,-0.01087,0.003499
15,M04,S2,13,test,0.461985,-0.071675,-0.065461
15,M04,S2,42,train,0.517061,0.020541,0.028067
15,M04,S2,42,val,0.48467,-0.018567,-0.026057
15,M04,S2,42,test,0.440254,-0.098058,-0.102882
15,M04,S2,2026,train,0.524188,0.044626,0.039793
15,M04,S2,2026,val,0.510169,0.037519,0.017285
15,M04,S2,2026,test,0.443846,-0.097876,-0.096697
15,M04,S2,3407,train,0.527657,0.048095,0.045499
15,M04,S2,3407,val,0.484424,-0.041218,-0.026475
15,M04,S2,3407,test,0.482818,-0.016026,-0.029586
15,M04,S2,7777,train,0.496218,-0.020854,-0.006222
15,M04,S2,7777,val,0.5149,0.035434,0.025326
15,M04,S2,7777,test,0.480125,-0.037981,-0.034225
15,M04,S3,13,train,0.546022,0.077863,0.075712
15,M04,S3,13,val,0.500522,-0.014973,0.000888
15,M04,S3,13,test,0.452886,-0.081347,-0.081131
15,M04,S3,42,train,0.521805,0.028256,0.035872
15,M04,S3,42,val,0.479324,-0.022606,-0.035144
15,M04,S3,42,test,0.434746,-0.106043,-0.112366
15,M04,S3,2026,train,0.527191,0.050917,0.044732
15,M04,S3,2026,val,0.511214,0.031996,0.01906
15,M04,S3,2026,test,0.438937,-0.105764,-0.10515
15,M04,S3,3407,train,0.532358,0.053775,0.053233
15,M04,S3,3407,val,0.482642,-0.044014,-0.029504
15,M04,S3,3407,test,0.47761,-0.028076,-0.038555
15,M04,S3,7777,train,0.501924,-0.010723,0.003165
15,M04,S3,7777,val,0.50894,0.030006,0.015196
15,M04,S3,7777,test,0.472342,-0.048321,-0.047627
15,M04,S4,13,train,0.548617,0.080553,0.079981
15,M04,S4,13,val,0.497512,-0.018623,-0.00423
15,M04,S4,13,test,0.450611,-0.088309,-0.085048
15,M04,S4,42,train,0.52531,0.034523,0.041639
15,M04,S4,42,val,0.475576,-0.026151,-0.041514
15,M04,S4,42,test,0.431573,-0.111282,-0.11783
15,M04,S4,2026,train,0.52972,0.055711,0.048892
15,M04,S4,2026,val,0.510169,0.026509,0.017285
15,M04,S4,2026,test,0.434866,-0.111049,-0.11216
15,M04,S4,3407,train,0.534792,0.057911,0.057237
15,M04,S4,3407,val,0.481598,-0.046268,-0.031279
15,M04,S4,3407,test,0.475335,-0.037972,-0.042472
15,M04,S4,7777,train,0.507594,-0.001756,0.012493
15,M04,S4,7777,val,0.503533,0.024656,0.006005
15,M04,S4,7777,test,0.464559,-0.056784,-0.061028
15,M04,S5,13,train,0.550912,0.081855,0.083757
15,M04,S5,13,val,0.495975,-0.021781,-0.006841
15,M04,S5,13,test,0.447737,-0.093036,-0.089996
15,M04,S5,42,train,0.528896,0.039451,0.047538
15,M04,S5,42,val,0.475023,-0.029159,-0.042454
15,M04,S5,42,test,0.430915,-0.114349,-0.118964
15,M04,S5,2026,train,0.531869,0.059196,0.052429
15,M04,S5,2026,val,0.507527,0.021249,0.012794
15,M04,S5,2026,test,0.431573,-0.114238,-0.11783
15,M04,S5,3407,train,0.536832,0.060796,0.060594
15,M04,S5,3407,val,0.478833,-0.048013,-0.035979
15,M04,S5,3407,test,0.471803,-0.045899,-0.048555
15,M04,S5,7777,train,0.512047,0.005902,0.019818
15,M04,S5,7777,val,0.499416,0.019556,-0.000992
15,M04,S5,7777,test,0.460129,-0.063492,-0.068657
15,M05,S1,13,train,0.540236,0.067555,0.066193
15,M05,S1,13,val,0.49573,-0.01999,-0.007258
15,M05,S1,13,test,0.485991,-0.036283,-0.024123
15,M05,S1,42,train,0.511092,0.01273,0.018248
15,M05,S1,42,val,0.477788,-0.027698,-0.037754
15,M05,S1,42,test,0.457914,-0.065818,-0.072471
15,M05,S1,2026,train,0.521535,0.037867,0.035428
15,M05,S1,2026,val,0.505745,0.027766,0.009765
15,M05,S1,2026,test,0.463242,-0.066572,-0.063296
15,M05,S1,3407,train,0.522752,0.041947,0.037431
15,M05,S1,3407,val,0.479877,-0.048616,-0.034204
15,M05,S1,3407,test,0.494492,0.021018,-0.009484
15,M05,S1,7777,train,0.492151,-0.030296,-0.012912
15,M05,S1,7777,val,0.508203,0.026277,0.013943
15,M05,S1,7777,test,0.501197,-0.005602,0.002062
15,M05,S2,13,train,0.544929,0.074647,0.073914
15,M05,S2,13,val,0.483748,-0.034409,-0.027624
15,M05,S2,13,test,0.493056,-0.027832,-0.011958
15,M05,S2,42,train,0.518161,0.022579,0.029877
15,M05,S2,42,val,0.468449,-0.04206,-0.053629
15,M05,S2,42,test,0.463602,-0.057611,-0.062678
15,M05,S2,2026,train,0.525842,0.046195,0.042514
15,M05,S2,2026,val,0.499293,0.008814,-0.001201
15,M05,S2,2026,test,0.468032,-0.058594,-0.055049
15,M05,S2,3407,train,0.528612,0.050029,0.04707
15,M05,S2,3407,val,0.47275,-0.058826,-0.046318
15,M05,S2,3407,test,0.498863,0.028189,-0.001959
15,M05,S2,7777,train,0.49828,-0.018163,-0.002829
15,M05,S2,7777,val,0.493702,0.007568,-0.010705
15,M05,S2,7777,test,0.50449,0.001555,0.007732
15,M05,S3,13,train,0.549112,0.078902,0.080796
15,M05,S3,13,val,0.475269,-0.044095,-0.042036
15,M05,S3,13,test,0.499701,-0.019483,-0.000515
15,M05,S3,42,train,0.523751,0.030639,0.039073
15,M05,S3,42,val,0.462243,-0.051418,-0.064177
15,M05,S3,42,test,0.469468,-0.049073,-0.052575
15,M05,S3,2026,train,0.529967,0.052545,0.0493
15,M05,S3,2026,val,0.491982,-0.006289,-0.013629
15,M05,S3,2026,test,0.471683,-0.050311,-0.048761
15,M05,S3,3407,train,0.532715,0.055887,0.05382
15,M05,S3,3407,val,0.467711,-0.064952,-0.054882
15,M05,S3,3407,test,0.503113,0.034601,0.005361
15,M05,S3,7777,train,0.504125,-0.007105,0.006786
15,M05,S3,7777,val,0.484055,-0.007499,-0.027102
15,M05,S3,7777,test,0.508561,0.008516,0.014742
15,M05,S4,13,train,0.551707,0.080961,0.085064
15,M05,S4,13,val,0.473303,-0.05019,-0.045378
15,M05,S4,13,test,0.506346,-0.011502,0.010927
15,M05,S4,42,train,0.52738,0.036855,0.045044
15,M05,S4,42,val,0.462919,-0.056964,-0.063029
15,M05,S4,42,test,0.476473,-0.040511,-0.040514
15,M05,S4,2026,train,0.531826,0.057045,0.052357
15,M05,S4,2026,val,0.484916,-0.017429,-0.02564
15,M05,S4,2026,test,0.47773,-0.042002,-0.038349
15,M05,S4,3407,train,0.53579,0.059822,0.058879
15,M05,S4,3407,val,0.466359,-0.06826,-0.05718
15,M05,S4,3407,test,0.506466,0.040187,0.011134
15,M05,S4,7777,train,0.510268,0.002326,0.016893
15,M05,S4,7777,val,0.477358,-0.01864,-0.038486
15,M05,S4,7777,test,0.511375,0.0151,0.019587
15,M05,S5,13,train,0.55307,0.081563,0.087306
15,M05,S5,13,val,0.470783,-0.054015,-0.04966
15,M05,S5,13,test,0.51329,-0.004076,0.022886
15,M05,S5,42,train,0.52972,0.041503,0.048892
15,M05,S5,42,val,0.462919,-0.060167,-0.063029
15,M05,S5,42,test,0.484674,-0.03219,-0.026391
15,M05,S5,2026,train,0.533502,0.060067,0.055115
15,M05,S5,2026,val,0.478157,-0.025518,-0.037128
15,M05,S5,2026,test,0.48204,-0.033906,-0.030927
15,M05,S5,3407,train,0.537284,0.062317,0.061337
15,M05,S5,3407,val,0.464147,-0.069897,-0.06094
15,M05,S5,3407,test,0.510836,0.044957,0.018659
15,M05,S5,7777,train,0.514525,0.010081,0.023895
15,M05,S5,7777,val,0.470783,-0.026709,-0.04966
15,M05,S5,7777,test,0.515685,0.021178,0.027009
16,M04,S1,13,train,0.505378,-0.001405,0.009063
16,M04,S1,13,val,0.468982,-0.070922,-0.053713
16,M04,S1,13,test,0.474021,-0.056724,-0.044304
16,M04,S1,42,train,0.474679,-0.044765,-0.042674
16,M04,S1,42,val,0.466928,-0.067816,-0.057271
16,M04,S1,42,test,0.544996,0.087637,0.076736
16,M04,S1,2026,train,0.465903,-0.063064,-0.057463
16,M04,S1,2026,val,0.509834,0.012865,0.017029
16,M04,S1,2026,test,0.502522,-0.017686,0.004301
16,M04,S1,3407,train,0.529287,0.048653,0.049358
16,M04,S1,3407,val,0.546771,0.070728,0.080992
16,M04,S1,3407,test,0.476291,-0.026792,-0.040432
16,M04,S1,7777,train,0.520443,0.026115,0.034453
16,M04,S1,7777,val,0.518542,0.035131,0.032109
16,M04,S1,7777,test,0.513418,0.000997,0.022883
16,M04,S2,13,train,0.50454,0.000505,0.007651
16,M04,S2,13,val,0.464481,-0.079633,-0.061507
16,M04,S2,13,test,0.476039,-0.059266,-0.040863
16,M04,S2,42,train,0.478885,-0.040521,-0.035584
16,M04,S2,42,val,0.460616,-0.078167,-0.0682
16,M04,S2,42,test,0.541364,0.082361,0.070542
16,M04,S2,2026,train,0.466173,-0.058954,-0.057009
16,M04,S2,2026,val,0.504672,0.002082,0.008091
16,M04,S2,2026,test,0.497982,-0.020885,-0.003441
16,M04,S2,3407,train,0.530515,0.04802,0.051428
16,M04,S2,3407,val,0.541096,0.060859,0.071165
16,M04,S2,3407,test,0.473265,-0.029844,-0.045594
16,M04,S2,7777,train,0.519427,0.026777,0.032741
16,M04,S2,7777,val,0.511057,0.024478,0.019147
16,M04,S2,7777,test,0.510795,-0.002303,0.01841
16,M04,S3,13,train,0.50458,0.002159,0.007718
16,M04,S3,13,val,0.46047,-0.087205,-0.068454
16,M04,S3,13,test,0.476443,-0.060822,-0.040174
16,M04,S3,42,train,0.482811,-0.035744,-0.028969
16,M04,S3,42,val,0.453816,-0.087429,-0.079976
16,M04,S3,42,test,0.539498,0.076421,0.067359
16,M04,S3,2026,train,0.46852,-0.053741,-0.053053
16,M04,S3,2026,val,0.498337,-0.008247,-0.00288
16,M04,S3,2026,test,0.493039,-0.023715,-0.011872
16,M04,S3,3407,train,0.53129,0.046221,0.052733
