dataset_index,mechanism,strength,model,seed,paired_harm,evidence_tier
0,M03,S1,modernnca,2026,0.0709374999999998,SP6_MODEL_EXPANSION
0,M03,S1,modernnca,3407,0.1013541666666667,SP6_MODEL_EXPANSION
0,M03,S1,modernnca,7777,0.1209375000000001,SP6_MODEL_EXPANSION
0,M03,S1,rf,13,0.0852083333333333,SP5_FROZEN_CORE
0,M03,S1,rf,42,0.0826041666666667,SP5_FROZEN_CORE
0,M03,S1,rf,2026,0.0784374999999999,SP5_FROZEN_CORE
0,M03,S1,rf,3407,0.0572916666666666,SP5_FROZEN_CORE
0,M03,S1,rf,7777,0.0649479166666666,SP5_FROZEN_CORE
0,M03,S1,tabm,13,0.1476041666666666,SP5_FROZEN_CORE
0,M03,S1,tabm,42,0.1904166666666666,SP5_FROZEN_CORE
0,M03,S1,tabm,2026,0.1363541666666667,SP5_FROZEN_CORE
0,M03,S1,tabm,3407,0.1446875,SP5_FROZEN_CORE
0,M03,S1,tabm,7777,0.2267708333333333,SP5_FROZEN_CORE
0,M03,S1,tabr,13,0.0158333333333333,SP6_MODEL_EXPANSION
0,M03,S1,tabr,42,0.0452083333333332,SP6_MODEL_EXPANSION
0,M03,S1,tabr,2026,0.0535416666666667,SP6_MODEL_EXPANSION
0,M03,S1,tabr,3407,0.0401041666666666,SP6_MODEL_EXPANSION
0,M03,S1,tabr,7777,0.0907291666666666,SP6_MODEL_EXPANSION
0,M03,S2,catboost,13,0.3023958333333334,SP5_FROZEN_CORE
0,M03,S2,catboost,42,0.4130208333333333,SP5_FROZEN_CORE
0,M03,S2,catboost,2026,0.3489583333333333,SP5_FROZEN_CORE
0,M03,S2,catboost,3407,0.32,SP5_FROZEN_CORE
0,M03,S2,catboost,7777,0.3434374999999998,SP5_FROZEN_CORE
0,M03,S2,lightgbm,13,0.3386458333333333,SP5_FROZEN_CORE
0,M03,S2,lightgbm,42,0.3777083333333333,SP5_FROZEN_CORE
0,M03,S2,lightgbm,2026,0.3232291666666667,SP5_FROZEN_CORE
0,M03,S2,lightgbm,3407,0.3135416666666667,SP5_FROZEN_CORE
0,M03,S2,lightgbm,7777,0.3296875,SP5_FROZEN_CORE
0,M03,S2,lr,13,-0.0141666666666666,SP5_FROZEN_CORE
0,M03,S2,lr,42,-0.0053125,SP5_FROZEN_CORE
0,M03,S2,lr,2026,-0.0054166666666667,SP5_FROZEN_CORE
0,M03,S2,lr,3407,-0.0136458333333334,SP5_FROZEN_CORE
0,M03,S2,lr,7777,-0.0105208333333334,SP5_FROZEN_CORE
0,M03,S2,modernnca,13,0.2647916666666666,SP6_MODEL_EXPANSION
0,M03,S2,modernnca,42,0.3426041666666666,SP6_MODEL_EXPANSION
0,M03,S2,modernnca,2026,0.2399999999999998,SP6_MODEL_EXPANSION
0,M03,S2,modernnca,3407,0.2513541666666665,SP6_MODEL_EXPANSION
0,M03,S2,modernnca,7777,0.2919791666666668,SP6_MODEL_EXPANSION
0,M03,S2,rf,13,0.2261458333333333,SP5_FROZEN_CORE
0,M03,S2,rf,42,0.2225,SP5_FROZEN_CORE
0,M03,S2,rf,2026,0.1963541666666666,SP5_FROZEN_CORE
0,M03,S2,rf,3407,0.1866666666666667,SP5_FROZEN_CORE
0,M03,S2,rf,7777,0.1665624999999999,SP5_FROZEN_CORE
0,M03,S2,tabm,13,0.2615625,SP5_FROZEN_CORE
0,M03,S2,tabm,42,0.3256249999999999,SP5_FROZEN_CORE
0,M03,S2,tabm,2026,0.2763541666666667,SP5_FROZEN_CORE
0,M03,S2,tabm,3407,0.2836458333333332,SP5_FROZEN_CORE
0,M03,S2,tabm,7777,0.3321875000000001,SP5_FROZEN_CORE
0,M03,S2,tabr,13,0.2369791666666666,SP6_MODEL_EXPANSION
0,M03,S2,tabr,42,0.2687499999999999,SP6_MODEL_EXPANSION
0,M03,S2,tabr,2026,0.2207291666666666,SP6_MODEL_EXPANSION
0,M03,S2,tabr,3407,0.2689583333333334,SP6_MODEL_EXPANSION
0,M03,S2,tabr,7777,0.2652083333333334,SP6_MODEL_EXPANSION
0,M03,S3,catboost,13,0.3348958333333334,SP5_FROZEN_CORE
0,M03,S3,catboost,42,0.4178125,SP5_FROZEN_CORE
0,M03,S3,catboost,2026,0.3819791666666665,SP5_FROZEN_CORE
0,M03,S3,catboost,3407,0.3568749999999999,SP5_FROZEN_CORE
0,M03,S3,catboost,7777,0.3797916666666666,SP5_FROZEN_CORE
0,M03,S3,lightgbm,13,0.3918750000000001,SP5_FROZEN_CORE
0,M03,S3,lightgbm,42,0.3932291666666668,SP5_FROZEN_CORE
0,M03,S3,lightgbm,2026,0.3827083333333334,SP5_FROZEN_CORE
0,M03,S3,lightgbm,3407,0.3903125,SP5_FROZEN_CORE
0,M03,S3,lightgbm,7777,0.3869791666666669,SP5_FROZEN_CORE
0,M03,S3,lr,13,-0.0176041666666666,SP5_FROZEN_CORE
0,M03,S3,lr,42,-0.0107291666666666,SP5_FROZEN_CORE
0,M03,S3,lr,2026,-0.0094791666666665,SP5_FROZEN_CORE
0,M03,S3,lr,3407,-0.0179166666666665,SP5_FROZEN_CORE
0,M03,S3,lr,7777,-0.0158333333333333,SP5_FROZEN_CORE
0,M03,S3,modernnca,13,0.2955208333333332,SP6_MODEL_EXPANSION
0,M03,S3,modernnca,42,0.3668749999999999,SP6_MODEL_EXPANSION
0,M03,S3,modernnca,2026,0.2991666666666664,SP6_MODEL_EXPANSION
0,M03,S3,modernnca,3407,0.3286458333333333,SP6_MODEL_EXPANSION
0,M03,S3,modernnca,7777,0.3438541666666667,SP6_MODEL_EXPANSION
0,M03,S3,rf,13,0.3092708333333334,SP5_FROZEN_CORE
0,M03,S3,rf,42,0.2591666666666667,SP5_FROZEN_CORE
0,M03,S3,rf,2026,0.2626041666666666,SP5_FROZEN_CORE
0,M03,S3,rf,3407,0.25375,SP5_FROZEN_CORE
0,M03,S3,rf,7777,0.2395833333333333,SP5_FROZEN_CORE
0,M03,S3,tabm,13,0.2883333333333334,SP5_FROZEN_CORE
0,M03,S3,tabm,42,0.3337499999999999,SP5_FROZEN_CORE
0,M03,S3,tabm,2026,0.31625,SP5_FROZEN_CORE
0,M03,S3,tabm,3407,0.3170833333333333,SP5_FROZEN_CORE
0,M03,S3,tabm,7777,0.3659374999999999,SP5_FROZEN_CORE
0,M03,S3,tabr,13,0.3001041666666666,SP6_MODEL_EXPANSION
0,M03,S3,tabr,42,0.3190624999999999,SP6_MODEL_EXPANSION
0,M03,S3,tabr,2026,0.3067708333333335,SP6_MODEL_EXPANSION
0,M03,S3,tabr,3407,0.3374999999999999,SP6_MODEL_EXPANSION
0,M03,S3,tabr,7777,0.3296875,SP6_MODEL_EXPANSION
0,M03,S4,catboost,13,0.3400000000000002,SP5_FROZEN_CORE
0,M03,S4,catboost,42,0.4214583333333334,SP5_FROZEN_CORE
0,M03,S4,catboost,2026,0.3888541666666665,SP5_FROZEN_CORE
0,M03,S4,catboost,3407,0.3583333333333333,SP5_FROZEN_CORE
0,M03,S4,catboost,7777,0.3855208333333334,SP5_FROZEN_CORE
0,M03,S4,lightgbm,13,0.398125,SP5_FROZEN_CORE
0,M03,S4,lightgbm,42,0.4002083333333333,SP5_FROZEN_CORE
0,M03,S4,lightgbm,2026,0.4044791666666667,SP5_FROZEN_CORE
0,M03,S4,lightgbm,3407,0.3964583333333334,SP5_FROZEN_CORE
0,M03,S4,lightgbm,7777,0.4009375,SP5_FROZEN_CORE
0,M03,S4,lr,13,-0.0201041666666667,SP5_FROZEN_CORE
0,M03,S4,lr,42,-0.0144791666666667,SP5_FROZEN_CORE
0,M03,S4,lr,2026,-0.0135416666666666,SP5_FROZEN_CORE
0,M03,S4,lr,3407,-0.0179166666666666,SP5_FROZEN_CORE
0,M03,S4,lr,7777,-0.0194791666666666,SP5_FROZEN_CORE
0,M03,S4,modernnca,13,0.3028124999999998,SP6_MODEL_EXPANSION
0,M03,S4,modernnca,42,0.3712499999999998,SP6_MODEL_EXPANSION
0,M03,S4,modernnca,2026,0.3062499999999998,SP6_MODEL_EXPANSION
0,M03,S4,modernnca,3407,0.3362499999999999,SP6_MODEL_EXPANSION
0,M03,S4,modernnca,7777,0.3463541666666667,SP6_MODEL_EXPANSION
0,M03,S4,rf,13,0.3263541666666666,SP5_FROZEN_CORE
0,M03,S4,rf,42,0.268125,SP5_FROZEN_CORE
0,M03,S4,rf,2026,0.2732812499999999,SP5_FROZEN_CORE
0,M03,S4,rf,3407,0.263125,SP5_FROZEN_CORE
0,M03,S4,rf,7777,0.2755208333333332,SP5_FROZEN_CORE
0,M03,S4,tabm,13,0.2954166666666669,SP5_FROZEN_CORE
0,M03,S4,tabm,42,0.3348958333333335,SP5_FROZEN_CORE
0,M03,S4,tabm,2026,0.3232291666666667,SP5_FROZEN_CORE
0,M03,S4,tabm,3407,0.3214583333333333,SP5_FROZEN_CORE
0,M03,S4,tabm,7777,0.3688541666666665,SP5_FROZEN_CORE
0,M03,S4,tabr,13,0.3162499999999999,SP6_MODEL_EXPANSION
0,M03,S4,tabr,42,0.3240624999999999,SP6_MODEL_EXPANSION
0,M03,S4,tabr,2026,0.3188541666666667,SP6_MODEL_EXPANSION
0,M03,S4,tabr,3407,0.3548958333333334,SP6_MODEL_EXPANSION
0,M03,S4,tabr,7777,0.3398958333333333,SP6_MODEL_EXPANSION
0,M03,S5,catboost,13,0.3411458333333333,SP5_FROZEN_CORE
0,M03,S5,catboost,42,0.4216666666666666,SP5_FROZEN_CORE
0,M03,S5,catboost,2026,0.39125,SP5_FROZEN_CORE
0,M03,S5,catboost,3407,0.3587500000000001,SP5_FROZEN_CORE
0,M03,S5,catboost,7777,0.3860416666666666,SP5_FROZEN_CORE
0,M03,S5,lightgbm,13,0.4002083333333333,SP5_FROZEN_CORE
0,M03,S5,lightgbm,42,0.3972916666666668,SP5_FROZEN_CORE
0,M03,S5,lightgbm,2026,0.4006250000000001,SP5_FROZEN_CORE
0,M03,S5,lightgbm,3407,0.3978125000000001,SP5_FROZEN_CORE
0,M03,S5,lightgbm,7777,0.3998958333333334,SP5_FROZEN_CORE
0,M03,S5,lr,13,-0.0202083333333333,SP5_FROZEN_CORE
0,M03,S5,lr,42,-0.0162499999999999,SP5_FROZEN_CORE
0,M03,S5,lr,2026,-0.0168749999999999,SP5_FROZEN_CORE
0,M03,S5,lr,3407,-0.0185416666666666,SP5_FROZEN_CORE
0,M03,S5,lr,7777,-0.0207291666666666,SP5_FROZEN_CORE
0,M03,S5,modernnca,13,0.3052083333333332,SP6_MODEL_EXPANSION
0,M03,S5,modernnca,42,0.3734374999999998,SP6_MODEL_EXPANSION
0,M03,S5,modernnca,2026,0.3077083333333332,SP6_MODEL_EXPANSION
0,M03,S5,modernnca,3407,0.3386458333333333,SP6_MODEL_EXPANSION
0,M03,S5,modernnca,7777,0.3467708333333333,SP6_MODEL_EXPANSION
0,M03,S5,rf,13,0.32875,SP5_FROZEN_CORE
0,M03,S5,rf,42,0.2710416666666668,SP5_FROZEN_CORE
0,M03,S5,rf,2026,0.2753645833333333,SP5_FROZEN_CORE
0,M03,S5,rf,3407,0.2663541666666666,SP5_FROZEN_CORE
0,M03,S5,rf,7777,0.2846874999999998,SP5_FROZEN_CORE
0,M03,S5,tabm,13,0.2970833333333332,SP5_FROZEN_CORE
0,M03,S5,tabm,42,0.3359375000000001,SP5_FROZEN_CORE
0,M03,S5,tabm,2026,0.3251041666666666,SP5_FROZEN_CORE
0,M03,S5,tabm,3407,0.32125,SP5_FROZEN_CORE
0,M03,S5,tabm,7777,0.3701041666666667,SP5_FROZEN_CORE
0,M03,S5,tabr,13,0.3157291666666666,SP6_MODEL_EXPANSION
0,M03,S5,tabr,42,0.3269791666666666,SP6_MODEL_EXPANSION
0,M03,S5,tabr,2026,0.3276041666666668,SP6_MODEL_EXPANSION
0,M03,S5,tabr,3407,0.3558333333333334,SP6_MODEL_EXPANSION
0,M03,S5,tabr,7777,0.3455208333333333,SP6_MODEL_EXPANSION
0,M04,S1,catboost,13,0.0133333333333334,SP5_FROZEN_CORE
0,M04,S1,catboost,42,0.0614583333333332,SP5_FROZEN_CORE
0,M04,S1,catboost,2026,0.0267708333333334,SP5_FROZEN_CORE
0,M04,S1,catboost,3407,-0.0096875,SP5_FROZEN_CORE
0,M04,S1,catboost,7777,0.0235416666666665,SP5_FROZEN_CORE
0,M04,S1,lightgbm,13,0.0236458333333333,SP5_FROZEN_CORE
0,M04,S1,lightgbm,42,0.0283333333333333,SP5_FROZEN_CORE
0,M04,S1,lightgbm,2026,0.0010416666666667,SP5_FROZEN_CORE
0,M04,S1,lightgbm,3407,0.0146875,SP5_FROZEN_CORE
0,M04,S1,lightgbm,7777,0.0206250000000002,SP5_FROZEN_CORE
0,M04,S1,lr,13,0.0007291666666666,SP5_FROZEN_CORE
0,M04,S1,lr,42,0.0002083333333333,SP5_FROZEN_CORE
0,M04,S1,lr,2026,0.0112499999999999,SP5_FROZEN_CORE
0,M04,S1,lr,3407,0.0020833333333333,SP5_FROZEN_CORE
0,M04,S1,lr,7777,0.0089583333333334,SP5_FROZEN_CORE
0,M04,S1,modernnca,13,-0.0046875000000001,SP6_MODEL_EXPANSION
0,M04,S1,modernnca,42,0.0306249999999997,SP6_MODEL_EXPANSION
0,M04,S1,modernnca,2026,-0.1076041666666668,SP6_MODEL_EXPANSION
0,M04,S1,modernnca,3407,-0.0067708333333333,SP6_MODEL_EXPANSION
0,M04,S1,modernnca,7777,-0.0148958333333333,SP6_MODEL_EXPANSION
0,M04,S1,rf,13,0.0148958333333333,SP5_FROZEN_CORE
0,M04,S1,rf,42,0.0057291666666666,SP5_FROZEN_CORE
0,M04,S1,rf,2026,0.0167708333333332,SP5_FROZEN_CORE
0,M04,S1,rf,3407,-0.0022916666666666,SP5_FROZEN_CORE
0,M04,S1,rf,7777,0.0186458333333333,SP5_FROZEN_CORE
0,M04,S1,tabm,13,-0.0261458333333333,SP5_FROZEN_CORE
0,M04,S1,tabm,42,-0.0007291666666664,SP5_FROZEN_CORE
0,M04,S1,tabm,2026,-0.021875,SP5_FROZEN_CORE
0,M04,S1,tabm,3407,0.0057291666666665,SP5_FROZEN_CORE
0,M04,S1,tabm,7777,-0.0012499999999999,SP5_FROZEN_CORE
0,M04,S1,tabr,13,-0.038125,SP6_MODEL_EXPANSION
0,M04,S1,tabr,42,-0.0440625000000001,SP6_MODEL_EXPANSION
0,M04,S1,tabr,2026,0.0204166666666667,SP6_MODEL_EXPANSION
0,M04,S1,tabr,3407,0.0438541666666666,SP6_MODEL_EXPANSION
0,M04,S1,tabr,7777,0.0015624999999999,SP6_MODEL_EXPANSION
0,M04,S2,catboost,13,-0.0033333333333331,SP5_FROZEN_CORE
0,M04,S2,catboost,42,0.1004166666666666,SP5_FROZEN_CORE
0,M04,S2,catboost,2026,0.0193750000000001,SP5_FROZEN_CORE
0,M04,S2,catboost,3407,0.0068749999999999,SP5_FROZEN_CORE
0,M04,S2,catboost,7777,0.0245833333333332,SP5_FROZEN_CORE
0,M04,S2,lightgbm,13,0.0118749999999999,SP5_FROZEN_CORE
0,M04,S2,lightgbm,42,0.015625,SP5_FROZEN_CORE
0,M04,S2,lightgbm,2026,0.0227083333333333,SP5_FROZEN_CORE
0,M04,S2,lightgbm,3407,0.0163541666666666,SP5_FROZEN_CORE
0,M04,S2,lightgbm,7777,0.0138541666666667,SP5_FROZEN_CORE
0,M04,S2,lr,13,0.0013541666666666,SP5_FROZEN_CORE
0,M04,S2,lr,42,0.0002083333333332,SP5_FROZEN_CORE
0,M04,S2,lr,2026,0.0108333333333333,SP5_FROZEN_CORE
0,M04,S2,lr,3407,0.0001041666666664,SP5_FROZEN_CORE
0,M04,S2,lr,7777,0.0056249999999999,SP5_FROZEN_CORE
0,M04,S2,modernnca,13,-0.0044791666666667,SP6_MODEL_EXPANSION
0,M04,S2,modernnca,42,0.0340624999999998,SP6_MODEL_EXPANSION
0,M04,S2,modernnca,2026,-0.0687500000000002,SP6_MODEL_EXPANSION
0,M04,S2,modernnca,3407,-0.0085416666666666,SP6_MODEL_EXPANSION
0,M04,S2,modernnca,7777,0.0327083333333333,SP6_MODEL_EXPANSION
0,M04,S2,rf,13,0.0245833333333332,SP5_FROZEN_CORE
0,M04,S2,rf,42,0.0134375000000001,SP5_FROZEN_CORE
0,M04,S2,rf,2026,0.0121874999999999,SP5_FROZEN_CORE
0,M04,S2,rf,3407,-0.0028124999999999,SP5_FROZEN_CORE
0,M04,S2,rf,7777,0.0166666666666666,SP5_FROZEN_CORE
0,M04,S2,tabm,13,-0.0284375,SP5_FROZEN_CORE
0,M04,S2,tabm,42,0.0007291666666666,SP5_FROZEN_CORE
0,M04,S2,tabm,2026,-0.0232291666666666,SP5_FROZEN_CORE
0,M04,S2,tabm,3407,0.0032291666666666,SP5_FROZEN_CORE
0,M04,S2,tabm,7777,-0.0011458333333332,SP5_FROZEN_CORE
0,M04,S2,tabr,13,-0.0423958333333334,SP6_MODEL_EXPANSION
0,M04,S2,tabr,42,-0.0474999999999999,SP6_MODEL_EXPANSION
0,M04,S2,tabr,2026,0.0211458333333333,SP6_MODEL_EXPANSION
0,M04,S2,tabr,3407,0.0464583333333333,SP6_MODEL_EXPANSION
0,M04,S2,tabr,7777,0.0031249999999999,SP6_MODEL_EXPANSION
0,M04,S3,catboost,13,-0.0146874999999999,SP5_FROZEN_CORE
0,M04,S3,catboost,42,0.0809374999999998,SP5_FROZEN_CORE
0,M04,S3,catboost,2026,-0.0023958333333332,SP5_FROZEN_CORE
0,M04,S3,catboost,3407,-0.0501041666666666,SP5_FROZEN_CORE
0,M04,S3,catboost,7777,0.0376041666666665,SP5_FROZEN_CORE
0,M04,S3,lightgbm,13,0.0133333333333334,SP5_FROZEN_CORE
0,M04,S3,lightgbm,42,0.009375,SP5_FROZEN_CORE
0,M04,S3,lightgbm,2026,0.0240625,SP5_FROZEN_CORE
0,M04,S3,lightgbm,3407,0.0186458333333332,SP5_FROZEN_CORE
0,M04,S3,lightgbm,7777,0.0232291666666667,SP5_FROZEN_CORE
0,M04,S3,lr,13,0.0011458333333332,SP5_FROZEN_CORE
0,M04,S3,lr,42,0.0007291666666666,SP5_FROZEN_CORE
0,M04,S3,lr,2026,0.0094791666666665,SP5_FROZEN_CORE
0,M04,S3,lr,3407,-1.1102230246251563e-16,SP5_FROZEN_CORE
0,M04,S3,lr,7777,0.0028124999999999,SP5_FROZEN_CORE
0,M04,S3,modernnca,13,-0.0041666666666667,SP6_MODEL_EXPANSION
0,M04,S3,modernnca,42,0.0333333333333332,SP6_MODEL_EXPANSION
0,M04,S3,modernnca,2026,-0.0166666666666668,SP6_MODEL_EXPANSION
0,M04,S3,modernnca,3407,-0.0031249999999999,SP6_MODEL_EXPANSION
0,M04,S3,modernnca,7777,-0.0943749999999998,SP6_MODEL_EXPANSION
0,M04,S3,rf,13,0.0178125,SP5_FROZEN_CORE
0,M04,S3,rf,42,0.0092708333333333,SP5_FROZEN_CORE
0,M04,S3,rf,2026,-0.0007291666666666,SP5_FROZEN_CORE
0,M04,S3,rf,3407,0.0033333333333332,SP5_FROZEN_CORE
0,M04,S3,rf,7777,-0.001875,SP5_FROZEN_CORE
0,M04,S3,tabm,13,-0.02,SP5_FROZEN_CORE
0,M04,S3,tabm,42,0.000625,SP5_FROZEN_CORE
0,M04,S3,tabm,2026,-0.0229166666666665,SP5_FROZEN_CORE
0,M04,S3,tabm,3407,-0.0018749999999999,SP5_FROZEN_CORE
0,M04,S3,tabm,7777,0.0033333333333334,SP5_FROZEN_CORE
0,M04,S3,tabr,13,-0.0580208333333334,SP6_MODEL_EXPANSION
0,M04,S3,tabr,42,-0.0332291666666666,SP6_MODEL_EXPANSION
0,M04,S3,tabr,2026,0.0169791666666666,SP6_MODEL_EXPANSION
0,M04,S3,tabr,3407,0.0457291666666667,SP6_MODEL_EXPANSION
0,M04,S3,tabr,7777,-0.0002083333333334,SP6_MODEL_EXPANSION
0,M04,S4,catboost,13,-0.0202083333333332,SP5_FROZEN_CORE
0,M04,S4,catboost,42,0.0592708333333332,SP5_FROZEN_CORE
0,M04,S4,catboost,2026,-0.0023958333333332,SP5_FROZEN_CORE
0,M04,S4,catboost,3407,0.0095833333333333,SP5_FROZEN_CORE
0,M04,S4,catboost,7777,0.0449999999999999,SP5_FROZEN_CORE
0,M04,S4,lightgbm,13,0.0134375000000001,SP5_FROZEN_CORE
0,M04,S4,lightgbm,42,0.0135416666666667,SP5_FROZEN_CORE
0,M04,S4,lightgbm,2026,0.0057291666666666,SP5_FROZEN_CORE
0,M04,S4,lightgbm,3407,0.0205208333333333,SP5_FROZEN_CORE
0,M04,S4,lightgbm,7777,0.0156250000000001,SP5_FROZEN_CORE
0,M04,S4,lr,13,0.0011458333333334,SP5_FROZEN_CORE
0,M04,S4,lr,42,0.00125,SP5_FROZEN_CORE
0,M04,S4,lr,2026,0.0080208333333333,SP5_FROZEN_CORE
0,M04,S4,lr,3407,0.0,SP5_FROZEN_CORE
0,M04,S4,lr,7777,0.0016666666666667,SP5_FROZEN_CORE
0,M04,S4,modernnca,13,-0.0472916666666668,SP6_MODEL_EXPANSION
0,M04,S4,modernnca,42,0.0351041666666664,SP6_MODEL_EXPANSION
0,M04,S4,modernnca,2026,-0.0164583333333334,SP6_MODEL_EXPANSION
0,M04,S4,modernnca,3407,-0.0089583333333334,SP6_MODEL_EXPANSION
0,M04,S4,modernnca,7777,-0.0362499999999998,SP6_MODEL_EXPANSION
0,M04,S4,rf,13,0.0163541666666666,SP5_FROZEN_CORE
0,M04,S4,rf,42,0.006875,SP5_FROZEN_CORE
0,M04,S4,rf,2026,-0.0061458333333334,SP5_FROZEN_CORE
0,M04,S4,rf,3407,0.0001041666666667,SP5_FROZEN_CORE
0,M04,S4,rf,7777,-0.0017708333333333,SP5_FROZEN_CORE
0,M04,S4,tabm,13,-0.0198958333333334,SP5_FROZEN_CORE
0,M04,S4,tabm,42,0.0032291666666667,SP5_FROZEN_CORE
0,M04,S4,tabm,2026,-0.0266666666666666,SP5_FROZEN_CORE
0,M04,S4,tabm,3407,0.0014583333333333,SP5_FROZEN_CORE
0,M04,S4,tabm,7777,0.0028124999999999,SP5_FROZEN_CORE
0,M04,S4,tabr,13,-0.0517708333333334,SP6_MODEL_EXPANSION
0,M04,S4,tabr,42,-0.0286458333333333,SP6_MODEL_EXPANSION
0,M04,S4,tabr,2026,0.0148958333333333,SP6_MODEL_EXPANSION
0,M04,S4,tabr,3407,0.0280208333333333,SP6_MODEL_EXPANSION
0,M04,S4,tabr,7777,-0.0052083333333334,SP6_MODEL_EXPANSION
0,M04,S5,catboost,13,-0.0108333333333333,SP5_FROZEN_CORE
0,M04,S5,catboost,42,0.0405208333333333,SP5_FROZEN_CORE
0,M04,S5,catboost,2026,0.0285416666666665,SP5_FROZEN_CORE
0,M04,S5,catboost,3407,-0.0489062499999999,SP5_FROZEN_CORE
0,M04,S5,catboost,7777,0.0269791666666666,SP5_FROZEN_CORE
0,M04,S5,lightgbm,13,0.0145833333333335,SP5_FROZEN_CORE
0,M04,S5,lightgbm,42,0.0091666666666667,SP5_FROZEN_CORE
0,M04,S5,lightgbm,2026,-0.0024479166666665,SP5_FROZEN_CORE
0,M04,S5,lightgbm,3407,0.0326041666666667,SP5_FROZEN_CORE
0,M04,S5,lightgbm,7777,0.0112499999999999,SP5_FROZEN_CORE
0,M04,S5,lr,13,0.0012499999999999,SP5_FROZEN_CORE
0,M04,S5,lr,42,0.0009375,SP5_FROZEN_CORE
0,M04,S5,lr,2026,0.0069791666666667,SP5_FROZEN_CORE
0,M04,S5,lr,3407,-0.0003124999999999,SP5_FROZEN_CORE
0,M04,S5,lr,7777,0.0001041666666666,SP5_FROZEN_CORE
0,M04,S5,modernnca,13,-0.0042708333333334,SP6_MODEL_EXPANSION
0,M04,S5,modernnca,42,0.0377083333333332,SP6_MODEL_EXPANSION
0,M04,S5,modernnca,2026,-0.0170833333333334,SP6_MODEL_EXPANSION
0,M04,S5,modernnca,3407,-0.0082291666666667,SP6_MODEL_EXPANSION
0,M04,S5,modernnca,7777,-0.0191666666666666,SP6_MODEL_EXPANSION
0,M04,S5,rf,13,0.0222916666666667,SP5_FROZEN_CORE
0,M04,S5,rf,42,-0.0022395833333332,SP5_FROZEN_CORE
0,M04,S5,rf,2026,0.0032291666666667,SP5_FROZEN_CORE
0,M04,S5,rf,3407,0.005,SP5_FROZEN_CORE
0,M04,S5,rf,7777,0.0179166666666665,SP5_FROZEN_CORE
0,M04,S5,tabm,13,-0.0279166666666668,SP5_FROZEN_CORE
0,M04,S5,tabm,42,0.0078125,SP5_FROZEN_CORE
0,M04,S5,tabm,2026,-0.0264583333333332,SP5_FROZEN_CORE
0,M04,S5,tabm,3407,0.001875,SP5_FROZEN_CORE
0,M04,S5,tabm,7777,0.0027083333333333,SP5_FROZEN_CORE
0,M04,S5,tabr,13,-0.0479166666666667,SP6_MODEL_EXPANSION
0,M04,S5,tabr,42,-0.0240625,SP6_MODEL_EXPANSION
0,M04,S5,tabr,2026,0.0140624999999999,SP6_MODEL_EXPANSION
0,M04,S5,tabr,3407,0.0312499999999998,SP6_MODEL_EXPANSION
0,M04,S5,tabr,7777,-0.0086458333333334,SP6_MODEL_EXPANSION
0,M05,S1,catboost,13,-0.0212499999999999,SP5_FROZEN_CORE
0,M05,S1,catboost,42,0.0647916666666665,SP5_FROZEN_CORE
0,M05,S1,catboost,2026,0.0270833333333333,SP5_FROZEN_CORE
0,M05,S1,catboost,3407,-0.0070833333333333,SP5_FROZEN_CORE
0,M05,S1,catboost,7777,0.0272916666666664,SP5_FROZEN_CORE
0,M05,S1,lightgbm,13,-0.0057291666666665,SP5_FROZEN_CORE
0,M05,S1,lightgbm,42,0.0160416666666667,SP5_FROZEN_CORE
0,M05,S1,lightgbm,2026,0.0227083333333334,SP5_FROZEN_CORE
0,M05,S1,lightgbm,3407,0.0279166666666668,SP5_FROZEN_CORE
0,M05,S1,lightgbm,7777,0.0228125000000001,SP5_FROZEN_CORE
0,M05,S1,lr,13,0.0003124999999999,SP5_FROZEN_CORE
0,M05,S1,lr,42,-0.0029166666666665,SP5_FROZEN_CORE
0,M05,S1,lr,2026,0.0047916666666666,SP5_FROZEN_CORE
0,M05,S1,lr,3407,0.003125,SP5_FROZEN_CORE
0,M05,S1,lr,7777,0.0114583333333332,SP5_FROZEN_CORE
0,M05,S1,modernnca,13,-0.0025000000000001,SP6_MODEL_EXPANSION
0,M05,S1,modernnca,42,0.0227083333333332,SP6_MODEL_EXPANSION
0,M05,S1,modernnca,2026,-0.0212500000000002,SP6_MODEL_EXPANSION
0,M05,S1,modernnca,3407,-0.0028124999999998,SP6_MODEL_EXPANSION
0,M05,S1,modernnca,7777,0.0063541666666667,SP6_MODEL_EXPANSION
0,M05,S1,rf,13,0.0183333333333333,SP5_FROZEN_CORE
0,M05,S1,rf,42,-0.0109375,SP5_FROZEN_CORE
0,M05,S1,rf,2026,0.0041666666666666,SP5_FROZEN_CORE
0,M05,S1,rf,3407,0.0073437499999999,SP5_FROZEN_CORE
0,M05,S1,rf,7777,0.0162499999999999,SP5_FROZEN_CORE
0,M05,S1,tabm,13,-0.0219791666666665,SP5_FROZEN_CORE
0,M05,S1,tabm,42,-0.0002083333333333,SP5_FROZEN_CORE
0,M05,S1,tabm,2026,-0.0246874999999998,SP5_FROZEN_CORE
0,M05,S1,tabm,3407,0.0057291666666666,SP5_FROZEN_CORE
0,M05,S1,tabm,7777,0.0015625,SP5_FROZEN_CORE
0,M05,S1,tabr,13,-0.0497916666666667,SP6_MODEL_EXPANSION
0,M05,S1,tabr,42,-0.065625,SP6_MODEL_EXPANSION
