task_variant_id,protocol_version,study_namespace,dataset_namespace,dataset_index,dataset_id,dataset_seed,archetype,base_task_sha256,mechanism,mechanism_family,strength,strength_value,seed,model_ids,expected_model_cells,config_sha256
9b3c7c763a1f6658b362,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M05,structured,S1,0.2,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
edab8c19394f0e13e68b,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M05,structured,S1,0.2,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
d52852e7af507d603214,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M05,structured,S2,0.4,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
e774608bc810ea94e7fd,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M05,structured,S2,0.4,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
6b52f2c725422ef6d1c6,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M05,structured,S2,0.4,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
3ea5045adfb70cc620d6,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M05,structured,S3,0.6,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
b78dbbe4fe63787bb1c3,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M05,structured,S3,0.6,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
49e4bfa318fdb490ee57,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M05,structured,S3,0.6,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
f9ceb12fbc9e7261330f,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M05,structured,S4,0.8,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
67e0090d7fc6190e252d,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M05,structured,S4,0.8,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
74777a8c4379963f2807,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M05,structured,S4,0.8,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
220e935a37fca2327fdc,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M05,structured,S5,1.0,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
c8ae0e8ce2d6913e875c,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M05,structured,S5,1.0,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
757c583cf8f9c312a112,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M05,structured,S5,1.0,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
82fd4d4b0a2dd587371a,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M08,structured,S1,0.2,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
a9353c3123e097f942e3,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M08,structured,S1,0.2,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
a025a110c2b1c791b074,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M08,structured,S1,0.2,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
8683ca7a4138dfa05ba0,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M08,structured,S2,0.4,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
43b4a8a0babe5f536584,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M08,structured,S2,0.4,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
eeb8032720541b3b3fb0,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M08,structured,S2,0.4,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
098fedf92374f7c39c0d,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M08,structured,S3,0.6,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
e1758260175eca80c698,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M08,structured,S3,0.6,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
59942af6a11700210429,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M08,structured,S3,0.6,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
c254ae3cd84df9a2f4a8,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M08,structured,S4,0.8,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
435c09932ab6bd8be2a2,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M08,structured,S4,0.8,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
fb96a925136088b5d16d,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M08,structured,S4,0.8,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
4cefdc5335952100874b,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M08,structured,S5,1.0,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
05149bcb4825c2de40aa,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M08,structured,S5,1.0,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
8586bca4e540281cfc0e,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M08,structured,S5,1.0,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
c8eed74f953795193374,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M09,structured,S1,0.2,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
a6b7bc105eeff50bb97d,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M09,structured,S1,0.2,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
a3d5c76c514a97336120,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M09,structured,S1,0.2,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
cdcfe8de594ec0de592b,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M09,structured,S2,0.4,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
7756c4513cd8dabd7c1f,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M09,structured,S2,0.4,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
6faf2a61f886ecca0883,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M09,structured,S2,0.4,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
c3974e29c0d0db811c78,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M09,structured,S3,0.6,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
c08848b429dbb8526713,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M09,structured,S3,0.6,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
419a806480629fb285c1,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M09,structured,S3,0.6,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
df53355af6dc9c8e81aa,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M09,structured,S4,0.8,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
9c5184ba49ae7fa4c6e6,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M09,structured,S4,0.8,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
fc8a0c0fa5b5d8f76cf5,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M09,structured,S4,0.8,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
24444af4a2a20fb55b4e,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M09,structured,S5,1.0,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
af85ff9b549de76a9572,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M09,structured,S5,1.0,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
30e9ce746d72c2fabeb8,independent_replication_v1,independent_replication_v1,independent_replication_v1,1000,panel_1000,38179732,linear,5dd81b610b0dda71dc7894707c47b51b38b741525c8fec7b5f589813d852b7c5,M09,structured,S5,1.0,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
af359590ac56e11435d1,independent_replication_v1,independent_replication_v1,independent_replication_v1,1001,panel_1001,38187651,interaction,a787755ceb6ed73e43d0fba486913758887da95e32b576cb4057c949de58af0e,M01,simple,S1,0.2,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
2a182b7958ed05fdd051,independent_replication_v1,independent_replication_v1,independent_replication_v1,1001,panel_1001,38187651,interaction,a787755ceb6ed73e43d0fba486913758887da95e32b576cb4057c949de58af0e,M01,simple,S1,0.2,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
af600d1e7bf9a1056bfb,independent_replication_v1,independent_replication_v1,independent_replication_v1,1001,panel_1001,38187651,interaction,a787755ceb6ed73e43d0fba486913758887da95e32b576cb4057c949de58af0e,M01,simple,S1,0.2,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
961bac21c86bb0e5eeb0,independent_replication_v1,independent_replication_v1,independent_replication_v1,1001,panel_1001,38187651,interaction,a787755ceb6ed73e43d0fba486913758887da95e32b576cb4057c949de58af0e,M01,simple,S2,0.4,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
675ffb44169689f8a8c5,independent_replication_v1,independent_replication_v1,independent_replication_v1,1001,panel_1001,38187651,interaction,a787755ceb6ed73e43d0fba486913758887da95e32b576cb4057c949de58af0e,M01,simple,S2,0.4,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
a27773f184cfaf5acb69,independent_replication_v1,independent_replication_v1,independent_replication_v1,1001,panel_1001,38187651,interaction,a787755ceb6ed73e43d0fba486913758887da95e32b576cb4057c949de58af0e,M01,simple,S2,0.4,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
933355819f61d6c7ab90,independent_replication_v1,independent_replication_v1,independent_replication_v1,1001,panel_1001,38187651,interaction,a787755ceb6ed73e43d0fba486913758887da95e32b576cb4057c949de58af0e,M01,simple,S3,0.6,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
7bc04906a7cfd976b981,independent_replication_v1,independent_replication_v1,independent_replication_v1,1001,panel_1001,38187651,interaction,a787755ceb6ed73e43d0fba486913758887da95e32b576cb4057c949de58af0e,M01,simple,S3,0.6,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
e31a54f9e4df93d7621c,independent_replication_v1,independent_replication_v1,independent_replication_v1,1001,panel_1001,38187651,interaction,a787755ceb6ed73e43d0fba486913758887da95e32b576cb4057c949de58af0e,M01,simple,S3,0.6,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
bbeedb891b9d166ff5ef,independent_replication_v1,independent_replication_v1,independent_replication_v1,1001,panel_1001,38187651,interaction,a787755ceb6ed73e43d0fba486913758887da95e32b576cb4057c949de58af0e,M01,simple,S4,0.8,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
032c3e3949cbee9558fd,independent_replication_v1,independent_replication_v1,independent_replication_v1,1001,panel_1001,38187651,interaction,a787755ceb6ed73e43d0fba486913758887da95e32b576cb4057c949de58af0e,M01,simple,S4,0.8,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
5f6e08b0e4de8c5cb6ff,independent_replication_v1,independent_replication_v1,independent_replication_v1,1001,panel_1001,38187651,interaction,a787755ceb6ed73e43d0fba486913758887da95e32b576cb4057c949de58af0e,M01,simple,S4,0.8,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
55f6197391f5a68023d6,independent_replication_v1,independent_replication_v1,independent_replication_v1,1001,panel_1001,38187651,interaction,a787755ceb6ed73e43d0fba486913758887da95e32b576cb4057c949de58af0e,M01,simple,S5,1.0,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
25b096656554d99e92f5,independent_replication_v1,independent_replication_v1,independent_replication_v1,1001,panel_1001,38187651,interaction,a787755ceb6ed73e43d0fba486913758887da95e32b576cb4057c949de58af0e,M01,simple,S5,1.0,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
412d0f05b89893936c10,independent_replication_v1,independent_replication_v1,independent_replication_v1,1001,panel_1001,38187651,interaction,a787755ceb6ed73e43d0fba486913758887da95e32b576cb4057c949de58af0e,M01,simple,S5,1.0,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
0676293c135eed17e1c9,independent_replication_v1,independent_replication_v1,independent_replication_v1,1001,panel_1001,38187651,interaction,a787755ceb6ed73e43d0fba486913758887da95e32b576cb4057c949de58af0e,M02,simple,S1,0.2,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
f3edbbd252468fcff064,independent_replication_v1,independent_replication_v1,independent_replication_v1,1001,panel_1001,38187651,interaction,a787755ceb6ed73e43d0fba486913758887da95e32b576cb4057c949de58af0e,M02,simple,S1,0.2,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
0271877148596c9050be,independent_replication_v1,independent_replication_v1,independent_replication_v1,1001,panel_1001,38187651,interaction,a787755ceb6ed73e43d0fba486913758887da95e32b576cb4057c949de58af0e,M02,simple,S1,0.2,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
36769ac96e681f61a17a,independent_replication_v1,independent_replication_v1,independent_replication_v1,1001,panel_1001,38187651,interaction,a787755ceb6ed73e43d0fba486913758887da95e32b576cb4057c949de58af0e,M02,simple,S2,0.4,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
86f5d3da196cb8f43d83,independent_replication_v1,independent_replication_v1,independent_replication_v1,1001,panel_1001,38187651,interaction,a787755ceb6ed73e43d0fba486913758887da95e32b576cb4057c949de58af0e,M02,simple,S2,0.4,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
d5375efeae0a28ab1727,independent_replication_v1,independent_replication_v1,independent_replication_v1,1001,panel_1001,38187651,interaction,a787755ceb6ed73e43d0fba486913758887da95e32b576cb4057c949de58af0e,M02,simple,S2,0.4,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
